card_token,card_owner_id,card_produced_time,profile_address_country,age_years,used_within_one_month
cd851e41-9409-45a4-896d-9569cde1f987,4882409,2018-03-28 08:58:00,CZ,27,True
cdf36363-afa4-48ec-be02-7fc9767c0697,179042,2018-01-19 21:35:55,GB,42,False
ce332251-d5df-450b-9446-f91fb5d7cf1d,699541,2018-02-19 18:42:21,HU,37,True
ce43ccbe-55d4-44d3-bbde-9eacb111a503,4439796,2018-03-07 20:23:24,AT,26,True
ce45830b-c079-495e-b161-4379a2098124,1811319,2018-02-05 19:59:11,SK,27,True
ce533a7b-6e74-4d98-99a9-3ad6caa6b96f,4793429,2018-03-13 21:07:43,GB,48,True
ce6730ad-e0ce-4bee-a3ef-e33e4859506e,3738943,2018-02-10 15:59:56,IE,53,True
ceb71795-f647-433e-9e27-4b5fb890ae84,1586838,2018-02-27 12:02:13,HU,23,False
cf009bba-6f1b-439d-940d-5f7cfe96f6e2,472531,2018-03-03 08:11:18,ES,65,True
cf1ed7b5-3daf-41cf-9834-b38906d38a20,1108193,2018-02-06 15:17:53,SE,35,True
cf4f5994-9ed7-40f6-82cf-a68b104c0b61,587869,2018-01-18 17:27:57,GB,31,False
cf8d0adf-eb33-40da-b059-4dd10e5505ff,2434547,2018-04-12 06:33:04,FR,26,True
cfb76833-ccc2-4890-a150-362956c13ded,478221,2018-03-17 12:19:23,GB,29,True
cfbcae07-55ae-465e-a976-4f9d8bdcc3ef,525759,2018-03-19 12:41:24,GB,22,True
cfbfa19c-ff4c-47fd-8850-1506277b8631,1154156,2018-02-09 20:40:23,DE,29,False
cfd1213e-1eea-45c9-baa2-b5b95f9f099c,4594744,2018-04-18 16:27:45,PT,34,True
d02a38a8-299c-49b4-b453-453e26ee0cab,967289,2018-04-11 19:53:26,PT,41,True
d043d56d-60f4-4315-aa7e-ea069eed6af4,2350915,2018-02-07 12:55:07,FR,28,True
d08f3781-bb7f-4adc-bcfe-db422f2284ad,3520789,2018-03-13 15:39:09,ES,57,True
d0bf6483-2ed7-447c-96f3-cc37b45b0acb,580510,2018-02-27 09:45:02,GB,32,True
d1868fbc-5345-4f8c-b138-66ec014f3697,1168153,2018-03-09 17:12:28,GB,42,True
d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,757497,2018-01-29 12:54:36,SE,29,True
d2438497-9290-4f2e-bb62-03de16d304af,1548937,2018-01-17 19:21:23,HU,34,False
d2c28583-d5c2-4bd9-b049-e905cdf898b0,360081,2018-04-18 16:24:50,DE,54,True
d36961df-22bf-4cd1-a71d-17f3dd2c38be,469073,2018-01-11 13:57:47,GB,40,True
d3b5bfb6-e450-4051-8a33-5725364fe57f,4645634,2018-02-09 14:58:47,GB,30,True
d3dd0799-2e78-4244-8bf1-700ad9027ba0,1468942,2018-01-19 14:30:55,GB,31,False
d413faf0-a669-4c98-b522-8a40859289aa,556746,2018-04-11 12:51:29,GB,29,True
d46b589c-dd37-4826-95c0-9873a3b0f7aa,2569315,2018-03-06 15:12:12,GB,42,True
d4830abe-4dbf-4125-a91a-b926d18c6856,871136,2018-03-26 20:06:09,ES,61,True
d498b094-f134-4732-90a2-8fc6eab12f87,4169702,2018-04-14 15:00:14,GB,29,True
d4c4d718-dc9e-43a8-82d6-619334741c98,196001,2018-01-18 15:49:46,GB,45,False
d502de90-570a-42ff-8b4a-e5945c1909d0,1726591,2018-03-21 16:04:43,HU,36,True
d580df24-8f6b-47be-a94a-350d7a9c7ded,1228948,2018-03-26 11:35:37,FR,47,True
d5a197a1-ce3b-40a1-8fc7-8355caa37519,1037034,2018-02-09 14:14:29,GB,40,False
d5ca341c-27e0-478f-9b4b-f996ff37b9de,259590,2018-02-28 13:21:26,PT,43,True
d62bfa94-d596-4f73-9db7-8b3f4cc18c6f,2341038,2018-02-23 17:04:18,PT,67,True
d654c057-338f-44d6-ada4-9831761b7781,232459,2018-01-18 20:08:35,GB,44,False
d6a2fa29-ca79-4879-b1e0-27369afb7a55,4531948,2018-03-19 09:24:12,GB,44,True
d6bbc522-767e-426c-ab6c-a600ac2b9d9b,200608,2018-02-22 16:54:31,EE,29,False
d6c7a6e0-a5fb-413d-8a77-04e5c30d4cfb,226863,2018-02-07 14:06:47,GB,31,True
d7001f59-ecd7-4fdd-8c52-ee132a7e78b7,896732,2018-03-08 15:16:07,ES,32,False
d74cf695-b832-4d95-91a3-854a7d3d9c7e,2880688,2018-02-06 15:41:54,DE,25,False
d76d018e-3531-47fd-a931-bae12398a4fc,157306,2018-03-18 12:03:19,FR,28,False
d7d99690-0d78-4442-8859-eb273fa9f042,2259745,2018-02-27 21:19:42,GB,27,False
d7dc8e1f-0ad7-4272-a40f-95cda0d549e6,63360,2018-03-26 13:30:54,FR,42,True
d8177a5b-b7c7-45d3-941c-321d39c93a62,2222644,2018-04-25 13:20:36,GB,23,True
d8557ce0-7e5b-4a14-90fe-2c469ad68918,4278614,2018-02-01 19:54:43,FR,25,True
d85a9663-34aa-4702-8f5a-fb871190d91c,1558434,2018-02-06 15:22:31,GB,38,True
d8697c9b-85a1-4f70-9ada-fb4c70d73164,3596891,2018-03-15 16:47:52,GB,60,True
d884a97c-5a75-4585-a3ca-199bdbe3b2dd,140399,2018-01-18 16:27:30,GB,44,False
d89cdff4-a32c-426e-a881-5a7877aa78da,26450,2018-03-18 22:57:25,FR,65,False
d8a2b2a7-60ca-404c-adc6-f4784a07a73e,2466863,2018-02-28 12:33:33,GB,23,True
d8b165f9-7d3a-4a89-ab1d-b44dfc720879,1245705,2018-01-17 13:37:13,GB,54,False
d8dfd5d2-6c65-40fa-a970-d8dc31376bc6,3303805,2018-02-14 14:24:07,FR,54,True
d98d051d-52bb-451e-a9b7-7478c6b7f7f1,4797464,2018-03-24 07:11:12,GB,26,True
d9ab59b4-90e8-42d7-8f7d-15d35d8d37b4,2530680,2018-03-20 19:23:20,EE,26,False
d9eaff61-128c-4758-bb61-7a395bdf74bf,666898,2018-03-08 15:21:03,ES,48,True
da30fd46-526c-42c2-94f3-97c03f4ded62,4682721,2018-03-06 21:54:32,GB,34,True
db90ea49-452c-41d9-90c1-68e9ef687dc2,1620554,2018-02-22 16:43:30,RO,42,False
dbaec9d4-d62d-4159-9163-3ef9f11f5106,4141606,2018-03-17 10:05:44,GB,32,True
dc2f7ee8-8b91-433e-ae77-e477429ddb82,1287868,2018-01-09 12:38:53,GB,36,False
dc726dd3-a091-4aad-8165-79521f490a5d,2156206,2018-02-02 18:42:05,LT,20,True
dcda0c4f-18ca-4d54-9eb5-c9186b3e2591,4608449,2018-02-26 11:31:06,GB,30,True
dceb9060-65a6-4216-9929-6a2d04ea4103,376317,2018-02-16 11:10:02,ES,77,True
dd236636-53cf-4826-8a11-b47527061f4c,2482553,2018-03-27 09:39:40,GB,24,True
dd310194-c33a-4a8d-b70b-33f8816aa0a9,3830213,2018-03-06 18:59:26,DE,35,True
dd8029c6-cbd1-4e4a-95ca-c1b2bdb783f7,4141201,2018-02-12 10:15:35,GB,38,True
ddf13d84-cace-42ea-8314-c0d14a213bd4,3497940,2018-02-09 19:21:32,GB,49,True
de218bfa-de1b-40ec-8343-57a01dc5484c,605111,2018-02-15 13:13:37,EE,33,True
de7de5cd-3dc2-43b6-b85f-c4333d5ce709,4565326,2018-02-09 20:12:09,DE,47,True
deb90194-cf37-4c5f-b96b-3a0dae9d4f2d,3291599,2018-02-09 12:56:32,GB,36,True
dec0b380-f3c4-40ff-bcec-181192819e8b,714774,2018-02-02 13:23:03,GB,26,True
ded963fd-7295-4ea1-9a01-779bfd247815,423888,2018-02-09 14:36:26,FR,58,False
dedbc355-7dec-4640-82ad-9d23ecff26bb,1961299,2018-02-28 18:37:44,GB,27,True
df4dfcf7-93f6-4b00-8d2b-6ca3eb37dd0f,1261574,2018-03-16 23:08:58,NL,27,True
df6ff9fd-5a16-4377-95e0-75a5c20eadd3,4621154,2018-03-12 13:22:35,DE,30,True
df82524f-4d8d-47c7-aa15-1aeb78516321,2287250,2018-02-12 18:43:59,GB,39,True
dfdcc019-24e8-4c1e-8f7f-c03dccae29ab,2978782,2018-03-16 13:48:35,GB,35,False
e0536fbc-a47f-4cc9-b017-b1f48860cd15,2528022,2018-04-10 12:58:09,IT,26,True
e099e44b-356f-4fab-9b6a-465726f2ec7f,201295,2018-01-21 11:57:52,GB,66,True
e13652ea-da95-4d6e-8335-d94cf14a4e62,683859,2018-03-20 20:17:03,GB,31,True
e25b7ae0-ce1d-4da7-90f3-5df48090329d,1796838,2018-03-26 16:10:49,PL,24,True
e282aee7-261c-452b-8c96-256b078385b0,809975,2018-03-15 09:49:58,GB,44,True
e294deea-00cf-4876-b29b-e1ef19d1988f,107050,2018-01-18 17:04:57,GB,34,False
e2eb658c-1cb5-4d6f-8f0e-d21669afcbfe,1192097,2017-10-20 08:06:19,EE,39,False
e2ee3095-4b28-4831-b0f2-393c7c50c22a,5041482,2018-04-02 07:40:56,RO,40,True
e311d4ca-c9ef-497e-b25c-35970e0d6a72,2937915,2018-04-11 10:33:58,DE,39,True
e3a128c6-4d84-4984-b7a3-5d78c57d43cd,1025693,2018-03-15 22:03:03,FR,33,True
e3be5bda-2ffa-409c-a26f-53690f768b71,4716063,2018-03-04 19:26:20,GB,45,True
e3c178f9-8c9d-4ebf-9a17-66ef68d60261,1273776,2018-03-27 10:09:52,FI,42,True
e3ccd0d8-7ecd-46e4-a4a8-092856b2437e,3062755,2018-04-04 18:06:19,PT,20,True
e401778d-b27e-43c6-9447-866ff90ab23b,927049,2018-02-24 06:43:11,DE,36,True
e40d2a7a-66dc-48a5-96d6-9c0d50d0ab18,651475,2018-02-02 15:00:52,ES,52,True
e4443fcb-10c0-4723-890c-8eef7e7e37ee,1181352,2018-03-08 09:25:11,GB,41,True
e52f0a76-be50-420b-b627-30584cbc6cea,4342198,2018-01-29 13:29:51,FR,48,False
e5352dd4-507f-4546-8f5d-3ddcc9bbe6ab,1565157,2018-03-22 14:45:20,GB,41,True
e54a5039-5e40-4a17-9d64-af86066c05c4,3792975,2018-03-23 03:40:39,GB,32,True
e5747c0e-50d0-4b93-a416-7de8aef1fddb,740329,2018-04-12 10:28:46,ES,38,True
e580562f-727f-42a3-804c-5cca101dfd5b,230419,2018-03-12 10:57:20,GB,24,False
e597efd5-c7fb-4b72-960d-ac78806d7798,220197,2018-01-18 17:15:09,GB,51,False
e616eddd-3aab-4c53-b854-a929210da28b,132379,2018-01-18 15:44:18,GB,42,False
e6af604f-973f-416d-86c9-5521425d2de4,145502,2017-10-20 13:35:37,EE,29,False
e6b6d667-e61e-4b55-8e51-86446a65ed70,3301020,2018-02-28 13:42:50,GB,24,True
e6c6839a-410e-4118-b5f1-d30fb1ae5899,4591824,2018-03-15 07:32:33,GB,35,True
e726be22-a8a7-4444-b1bf-0ea1732a6bf9,1450049,2018-04-04 09:59:27,GB,44,True
e770cf10-d277-4fdc-8e62-bfe29b4c0ade,267492,2018-03-15 19:28:01,CH,43,True
e96e21b7-c41b-408b-a1ad-a868ba6d7bd1,1381223,2018-02-16 06:46:50,DE,33,True
e990128d-a7e8-4b12-a77e-44a8a09acb9d,4747899,2018-03-12 02:22:29,FR,39,True
e9a84470-58ca-4945-8afa-6b03b7f384e6,1247587,2018-03-13 15:30:59,IE,36,True
e9d19433-5c79-4ced-bf7e-06351f3675ca,62479,2018-02-02 16:24:41,GB,79,False
eaaf3389-c752-4d46-ae9d-243786729e93,4220901,2018-01-29 15:47:38,RO,24,True
eafd580c-17a6-4b24-9a86-9cc35716440e,170327,2018-03-13 19:38:25,CH,50,True
eb6689fa-ac2d-47eb-9b86-4f322eb969b3,225619,2018-02-22 16:47:51,GB,30,False
ecc50f7a-6b54-413b-971b-fbb0b5f34efe,338437,2018-02-27 10:45:52,EE,49,True
ece0386c-c469-4707-9e25-6fdfa2e22b17,2191993,2018-02-09 13:51:59,IE,26,True
ed39695c-a026-42ce-865d-8062a56ec18b,1505,2017-10-03 18:01:53,EE,30,False
ed6a37fc-fddd-4948-ae02-cc31babf8835,135435,2018-01-30 12:16:25,GB,32,True
ed750990-e9b9-4e24-ae97-ee873e940cb9,177277,2018-04-08 23:51:59,GB,58,True
ed79656b-b4c8-4d7e-86ab-b3609755d3ff,5008952,2018-04-07 07:29:37,CH,39,True
edda8f7e-473b-4acc-9034-a1099cf8693e,4969699,2018-03-27 19:42:02,PL,23,True
ee02c141-6bbb-4bc1-9a20-91a606f20f9d,4815256,2018-02-27 16:08:00,FR,46,True
ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,3012443,2017-10-26 09:02:34,EE,35,False
ee916f94-a398-4ec4-ad58-f444557313ff,621888,2018-01-11 13:53:03,GB,57,True
ef059e39-853f-4d8b-baa6-965e701fe62a,1852864,2018-02-12 08:30:46,GB,47,True
ef41aa81-2a24-4208-a91f-16b23c0839f8,57217,2018-01-28 14:38:23,GB,32,True
ef5d422f-6619-44f4-8377-aa6260040cf6,1312953,2018-02-05 19:20:51,SE,35,True
ef96da01-e506-41cc-9f30-b81b856d0501,500682,2018-02-13 13:31:54,FR,50,True
efdedb26-1da7-4184-9218-092ea88844b8,3696844,2018-03-06 19:18:10,CH,35,True
f016055b-033a-4132-b036-c396515f4807,549677,2018-02-21 18:16:17,GB,47,True
f1522b67-4c07-4560-addf-df58dff3dffc,3151007,2018-02-05 16:36:48,HR,32,True
f1fa7d00-dfce-4842-9214-578c355b622e,2386119,2018-04-08 01:23:34,GB,26,True
f215746e-d415-4d3f-9fa9-da23502d1819,3302522,2018-03-27 09:35:01,GB,35,True
f23a965d-3673-4ade-a635-f9c33314e1de,143501,2018-01-11 23:01:10,GB,66,False
f25438d7-1329-4e2d-94b0-a7d0a9ef0425,283557,2018-02-09 15:49:45,GB,37,True
f277b5ce-bede-4598-94d2-1dc7baf31cbb,906223,2018-04-07 13:49:44,ES,34,True
f34411f7-5678-40fe-bbfd-efd18b8632f6,4557034,2018-03-26 13:40:28,EE,37,True
f354ff83-0928-4de0-adcb-b417baac805d,26497,2018-01-19 10:55:55,GB,43,False
f38a599e-876c-4e46-a434-c129c5045887,423417,2018-03-06 17:25:33,CH,32,True
f3e75ed1-b1e9-44c5-955f-3d555a171292,3578021,2018-03-14 14:47:37,CH,35,False
f4889bbc-3017-44ad-b26c-bcdef1314c0e,1681497,2018-03-18 07:53:22,DE,28,True
f4e4a20e-8d69-4e38-86a4-c2c8a37ef0fc,5037471,2018-04-06 12:36:51,GB,29,True
f4ec0fe6-5f01-4c10-b4fd-e6c2cfd95b2f,4709656,2018-02-22 17:00:59,FR,44,True
f507982d-70b3-46f5-93e8-f440b80572ed,1425309,2018-01-29 13:39:22,FR,50,False
f531b495-caa0-4047-935f-f64290ced38c,4923650,2018-03-25 13:40:12,MT,24,True
f54fb4c4-22a5-46ff-a3ab-e3a2255d1bb5,1650501,2018-03-12 15:02:49,MT,37,True
f554fb0a-9b10-4117-b822-4babd5e0b399,31185,2018-03-06 17:08:51,CH,41,True
f5a584ab-4f61-4880-81c3-ca82cb54b1dd,138219,2018-04-18 16:43:21,NL,31,True
f5c5bdd3-0406-4453-9640-5458069299b5,4129017,2018-03-18 11:09:42,GB,49,True
f5fbcef1-900a-43d8-98d3-c29c9d1ff590,3484660,2018-02-14 22:48:51,SK,26,True
f6493e5f-2f60-496d-84e7-d61237238475,65542,2018-02-26 19:53:13,GB,44,True
f65af56e-0ead-4e18-bf35-78ebc8dc4361,3582149,2018-02-27 10:29:01,CH,48,True
f6fec1d5-faf0-4b33-b0ea-5b9ed3789ca6,2685231,2018-02-09 12:25:54,FR,37,False
f7334744-4b28-49a5-bc85-4cad290c20a6,935197,2018-01-18 16:43:31,GB,25,True
f8cece87-6032-4aff-af1d-59ba5ae291bc,3581778,2018-04-06 13:12:07,IE,23,True
f90c27e1-c635-4335-90a4-bdd5e22aacd6,4961026,2018-03-26 13:40:35,DE,25,True
f943dac4-6041-43d2-9f5f-96101573aa7c,1769096,2018-03-27 09:38:18,GB,48,True
f9500437-c1dd-44da-be7a-e5c879a52811,5007679,2018-03-27 10:49:53,PL,22,True
f97eef13-ba55-4310-a944-68e77c6f70e1,367131,2018-04-25 10:03:06,GB,32,True
f98e15a5-6509-483f-96fa-475d6db5e95b,306945,2018-03-27 10:06:43,GB,30,True
fa16290d-1f87-4b6d-b2fe-cc9ca109b69c,3788649,2018-03-07 17:03:05,GB,31,True
fac66f97-a9bc-40d0-ac59-4195473c5aa7,4768327,2018-03-06 15:21:27,HU,24,True
fade4e6f-bf70-4c45-bff0-9653f6bbc560,3276128,2018-03-07 18:24:07,FR,45,True
fb86160e-ffbc-476f-b574-dad67e98dd22,411578,2018-04-18 15:29:10,DE,39,True
fbcfa929-2b72-4277-a511-1917cdffc60f,5165922,2018-04-25 11:09:00,DE,34,True
fbd3babd-0e0e-46be-9c47-b51f8da6a394,4749449,2018-02-14 14:32:41,GB,41,False
fbe653a9-2dc2-42d6-aa29-5c7829e0afab,1533116,2018-02-02 15:41:24,LV,34,True
fc0a3498-837c-4941-baec-0bbf7ef246da,292017,2018-03-15 17:07:37,PT,38,True
fc374d92-fd28-4186-8a94-f9a76038698e,3757858,2018-03-28 07:33:06,RO,23,True
fc6e3976-4b31-42d4-99e4-7dc3fddb44e5,179178,2018-04-19 13:56:37,GB,63,True
fc978b9d-4b17-42a5-b8e5-86d9855339d9,4122558,2018-03-26 13:51:35,IE,20,True
fd97a330-308f-4727-9f3d-a7855e079a1e,4876373,2018-04-18 17:09:03,GB,31,True
fdbf29a8-26fa-4b43-8cb6-4c3cc657d0ea,1908822,2018-02-12 10:14:49,DE,31,True
fdd74894-1519-4afe-bd00-6b7c9f222f11,1209501,2018-03-06 15:43:08,DE,61,False
fe074226-fcef-4adc-be4e-5a670dfd7ce5,4766367,2018-03-07 18:01:03,GB,34,True
fe2700ca-2242-4e6c-8b80-4b6c8c1ae119,3374168,2018-02-02 14:06:47,CH,36,True
fe2f9274-bcb0-48d9-8a91-eadca8328001,5101162,2018-04-17 08:57:03,GB,56,True
fed6e9b5-20b4-413b-aad9-d9b6d18397d2,4690864,2018-02-26 15:20:51,PT,23,True
ff2d535b-a1b3-4a9f-9245-02a08188218e,1626738,2018-02-13 18:21:57,GB,41,False
ff3ac9f4-7aa2-4d05-bbf8-b838432f8a3b,881964,2018-01-18 17:19:31,GB,32,True
ff61723e-53ad-40bf-8e1d-d58d206397ce,39143,2018-03-07 08:46:34,FR,64,True
ff6e2696-6638-4359-878c-0c1ea820ab6a,4759173,2018-04-18 19:18:50,FR,27,True
ffd5fb43-900a-49f8-8675-b4bc73c2e647,130732,2018-02-06 09:16:59,ES,36,False
