card_token,card_produced_time,card_owner_id,is_active,profile_address_country,age_years,email_domain,card_delivery_country,card_delivery_city
bf86246c-13e2-4ebb-844c-4779fd7ccf1e,2018-04-18 20:11:35,579369,TRUE,GB,38,gmail.com,GB,Swindon
d17d189b-a534-4bf5-871f-d86f525342fc,2018-04-18 20:36:57,1338632,TRUE,IE,25,gmail.com,IE,Dublin
2a9b4091-e5bd-4f8f-baf7-ca115920e733,2018-04-18 20:37:24,4950602,TRUE,BE,30,hotmail.com,BE,Bredene
22d41804-bd43-4841-86b7-cf93d3d8ff42,2018-04-18 20:44:34,5134346,TRUE,AT,34,pattayajoe.com,AT,Graz
d664c46d-3cc3-496a-8869-2b41e2af2cbc,2018-04-18 20:45:05,5152525,TRUE,GB,29,live.co.uk,GB,St Albans
8d24b6f0-7e2a-4f0a-82ca-716efaaa8bd9,2018-04-18 21:01:40,438478,TRUE,GB,28,gmail.com,GB,London
6671c5bc-eced-498e-84c4-d3f0ab74f826,2018-04-18 21:01:54,2500290,TRUE,GB,26,gmail.com,GB,Londres
ac488888-7fcd-4bf3-8a24-da00881b988d,2018-04-18 21:02:05,3112098,TRUE,CZ,32,gmail.com,CZ,Klobuky
77deef0b-f8f4-405a-8c85-28b673feb772,2018-04-18 21:02:26,4728881,TRUE,IE,39,gmail.com,IE,Wexford Town
1b8bbf6f-d1e7-42ff-b5c6-76d716e850bf,2018-04-18 21:05:42,29126,TRUE,GB,44,yahoo.com,GB,London
8b0aa499-da55-41ec-9046-05612f6551e7,2018-04-18 21:18:24,3966331,TRUE,GB,26,gmail.com,GB,Newton Abbot
3d64975b-31b2-4ae5-8e39-1fcf239ad4ee,2018-04-18 21:18:45,5066020,TRUE,LT,41,gmail.com,LT,Vilnius
5d7aa458-e30f-4c8b-bf83-a980b4e49d76,2018-04-18 21:20:47,3720719,TRUE,GB,42,gmail.com,GB,Cambridge
ecd21342-5ffb-4dc3-832f-29bf9d6dad47,2018-04-18 21:27:40,1763659,TRUE,IT,37,gmail.com,GB,Witham
9d53600b-eb25-4ac5-bf9d-a1e16f15aa40,2018-04-18 21:33:49,4528153,TRUE,FR,32,gmail.com,FR,Prevssins
cc7832ae-1e05-434c-a100-5a9231dfab82,2018-04-18 21:35:55,1520057,TRUE,GB,31,cantab.net,GB,London
8e59b2a8-7242-41b1-a0e3-a264dc9a811e,2018-04-18 21:51:03,2691086,TRUE,DE,44,web.czerwonka.com,DE,Berlin
49ea08ee-6b8e-49bd-b25f-7d70be06c4d8,2018-04-18 21:57:24,4593193,TRUE,NL,32,hotmail.com,NL,Amsterdam
75c59a18-d577-46ba-a691-ccfb58ecc164,2018-04-18 22:02:29,3471199,TRUE,FR,58,outlook.com,FR,HERRLISHEIM
bbc4c9fe-3248-4f37-9d30-5bbe1a293e6b,2018-04-18 22:06:12,4556499,TRUE,RO,33,gmail.com,RO,IASI
4f48b027-2e7f-4b11-85df-e75801196e51,2018-04-18 22:28:16,3233207,TRUE,GB,53,howardsayer.com,GB,Walton-on-Thames
db92372f-615c-4ea9-9651-7fde43e5ee4c,2018-04-18 22:54:14,3586139,TRUE,NL,64,hotmail.com,NL,Oosterhout
f28457e2-0772-4d84-b7e5-b34ec99cdd7d,2018-04-18 22:54:23,244605,TRUE,ES,43,alexandresaiz.com,ES,Malaga
bbc9e33c-41f5-4d51-a86d-105ee9b102be,2018-04-18 23:02:01,4254540,TRUE,GB,51,Btinternet.com,GB,Swindon
814bb00a-a0e6-4496-b60c-79d78b95eeaf,2018-04-18 23:09:43,17072,TRUE,GB,26,garryhendry.co.uk,GB,Hitchin
4ee26e3d-448d-4226-96ff-c2a968b1f3e3,2018-04-18 23:10:17,643280,TRUE,IE,32,hotmail.com,IE,Dublin
1f985fd5-b432-4c36-8ad1-fcf08e0f7df7,2018-04-18 23:35:44,3904261,TRUE,PT,28,terra.com.br,PT,Mafra
1762ba08-1e0c-4087-a0ea-724c3c114990,2018-04-18 23:55:25,5083173,TRUE,GB,28,outlook.com,GB,Essex
5dc6af7d-5f3f-4a49-bb34-d41ea033dcaa,2018-04-19 2:22:51,5133612,TRUE,DK,46,gmail.com,DK,Roskilde
a1abb06c-bfb5-4b64-a614-3a1bf66f800f,2018-04-19 3:19:37,3606549,TRUE,GB,47,yahoo.co.uk,GB,London
568cf26f-7834-4b9f-a584-df67c9beee51,2018-04-19 4:05:47,54608,TRUE,FR,46,gmail.com,FR,Chamonix Mont Blanc
7b840aee-4376-4692-aaf3-9af72c688e63,2018-04-19 4:41:57,945533,TRUE,GB,37,yahoo.co.uk,GB,Colchester
95e52ccb-dcae-4a3d-b6be-378857393743,2018-04-19 4:47:10,4024539,TRUE,GB,30,gmail.com,GB,Telford
bdd68ce3-c288-4570-8ede-5bf038262a1f,2018-04-19 5:19:26,4720627,TRUE,DE,41,hotmail.com,DE,Steinenbronn
eaf2c952-0c4f-4cda-9a36-2cf23017fcbc,2018-04-19 5:40:35,2722536,TRUE,ES,64,googlemail.com,ES,La Puebla
7308f05c-eeeb-47a0-991e-877fc2192ec4,2018-04-19 5:41:19,5077393,TRUE,GB,26,icloud.com,GB,Sudbury
58e8f1ba-b48f-4eef-9598-7be251262b25,2018-04-19 5:47:10,876875,TRUE,GB,42,gmail.com,GB,Croydon
b99f4c08-7771-4bab-af7c-9905bc97e954,2018-04-19 5:53:45,413995,TRUE,LT,51,gmail.com,ES,Barcelona
292494f6-27d5-4476-ab1b-1e963efa1695,2018-04-19 6:03:58,3024923,TRUE,IT,58,pietrorazzino.it,IT,Roccamonfina (CE)
fa17f448-365d-4687-a7cd-395845264484,2018-04-19 6:04:01,1411958,TRUE,FR,37,gmail.com,FR,Paris
81d1aae2-a023-4957-90b9-f9c66b4a0516,2018-04-19 6:05:56,3238986,TRUE,DE,28,gmail.com,DE,Meißenheim
098c20b9-7338-4ebc-a7cf-03f8f3d561c5,2018-04-19 6:22:26,1465351,TRUE,GB,33,hotmail.it,IT,Spino d'Adda
32e480c5-8972-44ee-9e78-e1b89f6ff56b,2018-04-19 6:24:10,3196842,TRUE,CH,59,gmail.com,CH,Grand-Lancy
97aaf09b-cfc3-420e-afdd-c5a0538553f3,2018-04-19 6:56:24,3765278,TRUE,IT,24,gmail.com,IT,Varese
e1a98fda-dd4b-4377-9873-eadd91fbeb05,2018-04-19 7:07:16,3612017,TRUE,CH,32,gmail.com,CH,Uster
2a52ffb0-3bd2-467b-998f-eb3d45318a1b,2018-04-19 7:08:01,2365228,TRUE,NL,28,gmail.com,NL,Eindhoven
b65bc453-286b-4613-ab31-8c24ce7e50c2,2018-04-19 7:14:42,2570574,TRUE,GB,38,reflex.at,GB,london
1a453958-253a-4760-a5f1-8776781a32ae,2018-04-19 7:14:54,63019,TRUE,AT,27,davidbunce.com,AT,Wien
76735838-3d2b-40fb-80b9-0896905c1557,2018-04-19 7:16:44,354357,TRUE,CZ,38,gmail.com,CZ,Prague
4765b4f5-4ce4-4e5e-bd99-5756a147ccd1,2018-04-19 7:19:13,159515,TRUE,IE,38,gmail.com,IE,Dublin
f8f970b1-9dac-4d29-9053-da62d471ebbf,2018-04-19 7:51:36,363749,TRUE,GB,45,gmail.com,GB,Worcester Park
56711145-07a5-47e0-a8e8-2dbab6b67b05,2018-04-19 8:08:39,4903312,TRUE,DE,52,web.de,DE,Ötigheim
95e9aff8-f294-40c5-8131-901805c7d870,2018-04-19 8:14:40,4789447,TRUE,HU,39,gmail.com,HU,Tiszaújváros
480b82ac-ee32-42c0-8fc1-991cd5b60feb,2018-04-19 8:22:03,5141198,TRUE,GB,48,aberdeenstandard.com,GB,Inveresk
1fe7da50-3385-4e59-b654-ac05e60f3519,2018-04-19 8:43:55,1649711,TRUE,PT,34,gmail.com,PT,Lisboa
6454e1ea-b3b6-4168-8bc0-9b8ee2a0f467,2018-04-19 8:47:26,2651695,TRUE,IT,31,gmail.com,IT,Milano
8c311d98-b7d4-40bc-b928-c6b8eb9c7e96,2018-04-19 8:50:43,1206713,TRUE,GB,28,gmail.com,GB,Basingstoke
0b515db1-3747-4fe7-b8ae-97dfbd6f4d93,2018-04-19 9:09:32,109764,TRUE,GB,53,me.com,CH,Einsiedeln
41cbd210-67b6-4bac-92b1-22c0a792d29a,2018-04-19 9:16:43,2439652,TRUE,CH,31,outlook.com,CH,Birsfelden
116f1e7e-b495-437f-a620-edc9cc76793a,2018-04-19 9:24:52,1945340,TRUE,DE,39,gmail.com,DE,Baltmannsweiler
26da3232-c7aa-416b-9227-b6913da34605,2018-04-19 9:29:57,480052,TRUE,GB,51,hotmail.com,GB,London
dd3bcc46-d376-4256-8f42-2324334f62d5,2018-04-19 9:39:32,3715083,TRUE,GB,31,gmail.com,GB,London
6a54b25e-6384-432b-b795-54f6f4175cbc,2018-04-19 9:44:52,2443313,TRUE,DE,29,outlook.com,DE,Munich
dc9e46dd-be55-49dc-b8b3-383bd885129b,2018-04-19 9:50:41,3376070,TRUE,HU,30,gmail.com,HU,Fehérgyarmat
4242ff9f-43d3-46d1-8d0a-4e44f94c0694,2018-04-19 9:59:00,4491314,TRUE,FR,57,gmail.com,FR,Le Guerno
23db0104-f14a-4bf0-9e21-95d393d06eab,2018-04-19 10:01:53,2115093,TRUE,ES,36,danicarretero.com,ES,Rota
970bb038-22fc-4143-a652-eeaf565c3b75,2018-04-19 10:26:37,1358,TRUE,GB,48,gmail.com,GB,London
24ac2d55-c242-45c4-ba86-756bcd9324de,2018-04-19 10:31:37,2034256,TRUE,EE,41,gmail.com,PL,Dabrowa Gornicza
04a4a76c-74dd-486f-9de3-a3ba6f4567a3,2018-04-19 10:33:46,688064,TRUE,GB,28,yahoo.com,GB,Kent
dd8aba78-ac92-4ea6-a1a6-3c294f7278cf,2018-04-19 11:11:04,2430012,TRUE,DK,28,gmail.com,DK,copenhagen
27096d91-e6f4-4ccc-810e-d3a9f8c22676,2018-04-19 11:30:07,4534114,TRUE,FR,47,gmail.com,FR,L'Haÿ-les-Roses
949911ad-0bf4-4de4-af24-bb8c551d70ae,2018-04-19 11:49:10,3822495,TRUE,GB,32,gmail.com,GB,London
59e3ec7a-bfaf-418c-9f8c-a9233e68a12f,2018-04-19 11:54:03,3199206,TRUE,GB,33,me.com,GB,London
8671a4cd-bdf2-454e-b4d7-a0f59bec5d2b,2018-04-19 12:03:20,3563246,TRUE,DE,59,gmail.com,DE,Lenggries
ed218133-18b3-46e9-b69c-9ee0b7545458,2018-04-19 12:19:21,3218134,TRUE,GB,25,outlook.com,GB,Cambridge
1786e1e7-5279-4af5-98c9-1efdd3e468a6,2018-04-19 12:23:04,4897725,TRUE,GB,58,hotmail.co.uk,GB,Doncaster
f0b49a09-9067-44f0-a95e-ee6d0f910a49,2018-04-19 12:26:49,3313359,TRUE,GB,30,gmail.com,GB,Croydon
40655a35-0244-474d-a8d6-c8f07dd9507a,2018-04-19 12:34:43,155454,TRUE,HU,37,gmail.com,HU,KISVARDA
cd6ce1d1-7d56-485a-97e0-4333bdec7c79,2018-04-19 12:38:33,5142690,TRUE,GB,30,kittl.cz,GB,Linton
439aac8d-6e0d-4d23-b932-a4ed3f1e1218,2018-04-19 12:38:45,2772334,TRUE,DE,30,hotmail.com,GB,West Sussex
e4d0d91d-e1c7-43d3-9471-069def381a59,2018-04-19 12:58:34,201237,TRUE,GB,33,gmail.com,GB,Manchester
b5c32b5e-2a6b-48f9-8898-2dede29a8040,2018-04-19 13:14:23,5145492,TRUE,MT,43,mac.com,MT,Attard
3c156daf-f23e-4689-ad2d-9db090b83088,2018-04-19 13:31:24,821093,TRUE,DE,36,bregolin.org,DE,Dresden
fc6e3976-4b31-42d4-99e4-7dc3fddb44e5,2018-04-19 13:56:37,179178,TRUE,GB,63,gmail.com,GB,Edinburgh
0372c900-a6fb-448f-851f-a5d27bfef849,2018-04-19 14:15:00,299304,TRUE,GB,32,gmail.com,GB,London
2654002b-e52c-4376-a38d-3d424958be5d,2018-04-19 14:16:49,4497742,TRUE,DE,25,gmail.com,DE,Berlin
ad3e24c0-90a0-4bee-932a-0b8d9a32e918,2018-04-19 14:36:23,3332625,TRUE,NL,27,hotmail.com,NL,Groningen
2b3e731d-dc8f-4397-b1f9-f9e46188e36b,2018-04-19 14:38:25,4076640,TRUE,CH,42,gmail.com,CH,Genève
e526cfaf-ee9b-495b-b459-70110095c300,2018-04-19 14:46:12,597783,TRUE,ES,46,hotmail.com,ES,Santiago de Compostela
c28f3ac0-7dfd-44c2-8fcb-cd2768d2f810,2018-04-19 14:50:46,2611723,TRUE,DE,30,casso.la,DE,Pirmasens
15f4bb91-f154-4e52-a458-131ec4c0449d,2018-04-19 15:18:09,1187598,TRUE,DE,29,gmail.com,GB,Norwich
770e6010-0243-41aa-8a27-cef02d0bdc5a,2018-04-19 15:23:00,2156054,TRUE,DE,51,t-online.de,DE,Bonn
45eea2fd-25fe-4568-9a55-d6e0ae9e8407,2018-04-19 15:37:04,4542360,TRUE,ES,30,gmail.com,ES,Cerdanyola del Valles
76cbc8b6-78c5-4b48-b4c9-2f82c5c8042c,2018-04-19 16:08:25,4372751,TRUE,NL,43,gmail.com,NL,Leiden
96a4e680-e5df-45a0-8820-1afcd74a5545,2018-04-19 16:14:20,4185087,TRUE,PT,32,yahoo.com.br,PT,Matosinhos
7d325a2e-04bf-47dc-9f96-56195b7393a6,2018-04-19 16:27:38,1232098,TRUE,GB,59,definitivemedia.org,GB,London
4ba2c320-25ec-4e0b-85c0-88e3bc74684f,2018-04-19 16:59:21,336392,TRUE,DE,38,yahoo.com,DE,Münster
28aab66d-01ff-4554-b436-2216e8889fed,2018-04-19 17:20:53,160587,TRUE,GB,77,icloud.com,GB,Cardiff
127e7c6e-6eee-4729-9f15-2363754bf1da,2018-04-19 17:53:29,2946611,TRUE,PT,28,gmail.com,PT,Lisboa
5987928f-1844-4643-9699-9c73aa91550e,2018-04-19 17:55:25,463123,TRUE,GB,47,gmail.com,GB,Felsted
d199da9e-f34a-4581-ba8a-1a6bb0da8411,2018-04-19 18:20:56,3742408,TRUE,GB,50,gmail.com,GB,Barnet
c1ba65f1-5ffd-4a60-bbdb-5d1a4f009b25,2018-04-19 18:24:15,4525862,TRUE,GB,33,hotmail.com,GB,Norwich
cd5e6a5f-0ae7-424e-baca-a18c0e69b839,2018-04-19 18:27:16,3048912,TRUE,IT,71,gmail.com,IT,Capannori
ed5dcb95-5cba-46e9-8d91-f83f0130c735,2018-04-19 18:44:19,1783476,TRUE,HU,43,gmail.com,HU,Tárnok
19445dda-17fe-4928-821a-25446b4d2e59,2018-04-19 18:45:54,1183971,TRUE,DE,26,mail.com,DE,München
82e9911f-46c0-4f4d-ae07-d769c027767c,2018-04-19 19:39:05,236604,TRUE,GB,28,gmail.com,GB,Leamington Spa
86ed9ea6-673c-4738-877e-0c5690d8adf8,2018-04-19 20:58:49,1486427,TRUE,GB,40,yahoo.com,GB,pinner
51d9b82c-b221-4b39-9228-48c075de0df5,2018-04-19 21:12:16,4926068,TRUE,GB,57,nachexpress.com,GB,London
a90366c9-e87b-4f78-9afa-8a9cd88135a6,2018-04-19 21:31:24,45427,TRUE,GB,47,TALKTALK.Net,GB,BIRMINGHAM
aab0d2b4-db75-4ca1-b815-39cb8f2a2990,2018-04-19 22:56:16,3461268,TRUE,IE,56,mjspencer.us,IE,Ennis
556b120f-7efa-4be2-8408-5cfa88b44bb9,2018-04-20 1:35:49,2945130,TRUE,GB,36,gmail.com,GB,Nottingham
7608777c-09fa-4c45-a63a-849617d5818b,2018-04-20 2:12:48,3471385,TRUE,FR,35,gmail.com,FR,Saint-Herblain
e6bfc1e9-f3f2-40ae-82d9-adaebdef79c9,2018-04-20 5:45:00,5195500,TRUE,GR,31,live.com,GR,Patra
2e81a310-38de-49cc-9cc2-f248d7fff727,2018-04-20 6:01:12,1381294,TRUE,NL,66,werdmullervonelgg.nl,NL,VELSERBROEK
7a503d4d-3f64-445c-a5dc-b2cdc2c32eb2,2018-04-20 6:52:58,4212849,TRUE,GB,38,webserv1ces.com,GB,London
a91635b7-44a6-4332-b075-a810a1640274,2018-04-20 7:01:23,1273632,TRUE,NL,41,hotmail.com,NL,Krimpen aan den Ijssel
9448b351-15d1-4f04-b344-478d7895fb43,2018-04-20 7:12:42,4947235,TRUE,IT,32,hotmail.com,IT,Firenze
9fa3dd77-b176-4f6a-9c14-f5a3950aca9b,2018-04-20 7:19:52,1700454,TRUE,GB,34,gmail.com,GB,London
795d19df-1290-4492-a436-8a012983b267,2018-04-20 7:27:01,2317209,TRUE,IT,51,tiscali.it,IT,Cava dei Tirreni
4941a89c-1800-4065-819d-e8b9090daeb4,2018-04-20 8:00:03,721039,TRUE,GB,62,cognitionagency.co.uk,GB,pebworth
21f8907d-2b8b-455c-aaf6-fef433b99359,2018-04-20 8:06:44,2548021,TRUE,HU,34,gmail.com,HU,Budapest
a12254ff-b8f0-48f5-8bc1-bc449651d61a,2018-04-20 8:30:05,5152041,TRUE,GB,42,yahoo.com,GB,Wembley
62b455e4-644c-40ff-b0fd-5df8bad1bb0e,2018-04-20 8:44:57,1759843,TRUE,ES,45,gmail.com,ES,Valencia
e1b64169-816f-434c-bae3-94831983af38,2018-04-20 9:04:37,4204858,TRUE,DE,38,gmail.com,DE,Bitterfeld-Wolfen
55e93abf-6406-4bf1-8504-9e805099cc36,2018-04-20 9:13:47,5091325,TRUE,GB,30,gmail.com,GB,Stevenage
abc8e2a7-63c0-4468-b884-4044ca584753,2018-04-20 9:21:17,662578,TRUE,GB,35,no-plans.com,GB,London
37bd5f9a-c8a3-4850-818c-fa46efb50d1c,2018-04-20 9:41:16,2913387,TRUE,HU,32,gmail.com,HU,Budapest
868f65d6-baa4-4801-859e-90222ef87300,2018-04-20 10:10:28,3611127,TRUE,GB,37,parois.net,GB,Oxford
2f6977ca-42fb-441d-a291-9d16839f195c,2018-04-20 10:18:00,4167310,TRUE,DE,34,protonmail.com,DE,Berlin
7fc2bc2a-d506-494a-a105-fa532f537e65,2018-04-20 11:39:58,4146015,TRUE,GB,29,gmail.com,GB,London
cc2907cd-1575-4caa-b619-efd625673ff6,2018-04-20 11:40:16,4616111,TRUE,GB,58,alvarezf.net,GB,Tunbridge Wells
95fcaa62-4a01-4141-9b21-e4419e81e1fb,2018-04-20 11:59:00,4207491,TRUE,PT,26,gmail.com,PT,Samora Correia
4be1c079-4cd1-401b-9c4f-f7937f137403,2018-04-20 11:59:43,4975981,TRUE,GB,55,googlemail.com,GB,Salisbury
77733c7e-1268-4495-bb5d-e3780331d4d5,2018-04-20 12:09:58,727545,TRUE,GB,29,gmail.com,GB,Watford
b28487e0-9541-4e32-ba47-cfd22bff4b8e,2018-04-20 12:25:11,4186004,TRUE,GB,47,gmail.com,GB,Brentwood
dc01f570-cd1e-4499-90ef-2110dbc02092,2018-04-20 12:50:50,3858126,TRUE,GB,40,gmail.com,GB,Brighton
15ef4731-b634-4e91-81b6-8809e7e33d1e,2018-04-20 13:04:28,5019182,TRUE,GB,61,gmail.com,GB,Isleworth
450226b3-7c76-48fc-b34f-c74bedf7aaa3,2018-04-20 13:21:30,3195667,TRUE,PL,29,gmail.com,PL,Wieloglowy
5056004e-b52c-49b1-be48-68b756fc4709,2018-04-20 13:55:52,3414691,TRUE,HU,36,yandex.com,HU,Budapest
c1957d7d-1d74-4855-b65f-550c13f6a2d4,2018-04-20 14:11:48,3953047,TRUE,DE,30,efn-online.de,DE,Mögglingen
1db545c8-2274-49d5-bac7-70d353116f3b,2018-04-20 14:59:11,1419229,TRUE,DE,29,gmail.com,DE,Heidelberg
38611e95-507a-4968-98e6-ae7ba0de5d26,2018-04-20 15:03:06,4620326,TRUE,DE,23,gmail.com,DE,Berlin
5542b688-acb1-4758-a348-3459010a6fd0,2018-04-20 15:26:18,3237027,TRUE,GB,75,hotmail.com,GB,london
0dd98e1f-1f9e-48dd-bdb0-b502953468ce,2018-04-20 15:47:28,4223657,TRUE,IT,35,gmail.com,IT,Roma
473dbb2c-f133-4e1e-860c-6cfe42ae6568,2018-04-20 16:42:56,324378,TRUE,GB,36,gmail.com,GB,London
d2412084-6c08-4600-8cdc-dc63dd7e62fa,2018-04-20 16:49:18,1063387,TRUE,GB,28,gmail.com,GB,Derby
7c641fd7-c4dd-459f-ad60-61c00999731b,2018-04-20 17:22:50,4044908,TRUE,NL,34,gmail.com,NL,Eindhoven
aefec1ef-f57d-4667-8e26-23d580c71d70,2018-04-20 18:01:34,3657935,TRUE,FR,35,live.com,FR,Vernouillet
79e2f84c-4a70-4e21-bd0e-0c4081941434,2018-04-20 20:44:46,1465979,TRUE,IT,31,gmail.com,IT,Bellusco
cabf2b54-561c-474b-ac8b-1cd5b45aee59,2018-04-20 22:00:15,945468,TRUE,GB,29,yahoo.com,GB,Whitchurch
30b75b42-5d9d-4e59-934f-9494dd260ca6,2018-04-21 6:48:42,2258646,TRUE,GB,26,gmail.com,GB,Plymouth
35c83b22-1af6-48a5-8922-1f297f89c432,2018-04-21 7:23:06,4934001,TRUE,GB,67,soton.ac.uk,GB,Southampton
90fd4f40-5bfb-405a-9c07-e7729af2ed06,2018-04-21 7:23:43,1110967,TRUE,ES,46,hotmail.com,ES,Madrid
ec89dbb9-3c30-4f2c-b13b-eac600f85c14,2018-04-21 9:16:46,4323446,TRUE,GB,29,gmail.com,GB,Colchester
b9d6742a-30cf-4177-a2ed-cdd396aaddcd,2018-04-21 9:29:21,200943,TRUE,IT,28,gmail.com,IT,Milan
9ea45197-57eb-43d5-bf68-97aee4f772ce,2018-04-21 10:06:35,4520408,TRUE,CZ,31,gmail.com,CZ,Brno
4a2415c8-9877-4cc9-a447-c06cef596fe1,2018-04-21 10:07:14,167508,TRUE,GB,36,outlook.com,GB,London
2b703d2e-b6ae-40e7-9313-27d8887d3d04,2018-04-21 10:40:07,1286013,TRUE,GB,43,hotmail.com,GB,STAINES
4555792d-e1c8-4298-8803-64afd6bcefbc,2018-04-21 12:41:16,884771,TRUE,RO,41,gmail.com,RO,Voluntari
1a335caa-e3d6-4070-ae6e-10859d05cb8c,2018-04-21 13:30:06,176828,TRUE,GB,40,gmail.com,GB,London
8682c81a-3514-46c1-9920-cbba1883dac1,2018-04-21 13:55:14,4953908,TRUE,PT,51,gmail.com,PT,Talaíde. São Domingos de Rana
fdbb4644-d88b-4f47-bf0d-06f7d6dd8224,2018-04-21 13:56:44,5004659,TRUE,AT,47,gmx.at,AT,Wien
68378c28-f417-48e1-8f75-069ecf861f48,2018-04-21 14:14:18,2330545,TRUE,CH,28,gmail.com,CH,Lugano
25528444-a5d4-4c9b-8444-7bcd5087e303,2018-04-21 14:55:37,4825448,TRUE,GB,29,gmail.com,GB,London
d43270ac-ef52-47ef-a8c4-3158cb0b4069,2018-04-21 16:09:29,517002,TRUE,IE,28,gmail.com,IE,Kilkenny
52f0e0cc-18d3-448a-ad1e-524394bb74c1,2018-04-21 18:12:36,854005,TRUE,CZ,48,hotmail.com,CZ,Horomerice
9bfe6a97-0576-4233-b294-c6fef99f72b4,2018-04-21 18:49:37,1670024,TRUE,IE,31,yahoo.com,IE,Tralee
82a4ad53-4c0e-4075-a9ac-0ab140dd1033,2018-04-22 1:41:42,748706,TRUE,PL,25,gmail.com,PL,Wroclaw
0429a6bd-eaf7-4ac1-bf0d-7ec7016e375d,2018-04-22 7:49:49,1026753,TRUE,GB,54,suncredit.co.uk,GB,London
5218cf9e-6eea-4d1e-ba50-3a3c2896d4cb,2018-04-22 8:39:45,753160,TRUE,SK,32,gmail.com,SK,bratislava
aec3a3cb-fc64-4147-addf-27b7cd67b053,2018-04-22 9:01:19,5159111,TRUE,GB,67,virginmedia.com,GB,Aylesbury
926c31dc-054a-446f-9dab-d8dc09a7d4c2,2018-04-22 9:29:13,2388012,TRUE,ES,31,hotmail.fr,ES,La Linea de la Concepcion
22ccca0d-e109-4699-816b-cff1ad9efb32,2018-04-22 10:13:52,1778113,TRUE,DE,52,t-online.de,DE,Riedstadt
1a75fcc3-1d3f-445e-8594-837f35ae7390,2018-04-22 11:11:47,2607122,TRUE,HU,49,gmail.com,HU,Budapest
8cd5ea39-a8fd-4040-bd77-55cd7962b5b6,2018-04-22 16:13:24,12394,TRUE,GB,48,yahoo.com,GB,Sittingbourne
708b6a8c-b6f0-444b-b493-7a0471dd3dca,2018-04-22 16:17:07,1285517,TRUE,DE,28,gmail.com,DE,Dortmund
37a50887-5d9b-4227-a7ac-335dd2ca1f2d,2018-04-22 16:23:31,206231,TRUE,DE,33,gmail.com,DE,Wiesbaden
f12734f1-4a6c-49ee-a751-de174a15d62f,2018-04-22 17:06:51,237324,TRUE,GB,48,gmail.com,GB,Glasgow
a22c660e-1c32-4cd6-bf6b-7fd476b58061,2018-04-22 18:08:15,3415220,TRUE,GB,34,gmail.com,GB,London
810ef2d9-2532-48dc-8f74-17afabdf7cf6,2018-04-22 18:52:47,1582388,TRUE,GB,33,gmail.com,GB,DERBY
0b0611ca-53a1-41aa-ab55-68a18c20c9af,2018-04-22 19:12:10,2571421,TRUE,GB,32,gmail.com,GB,Watford
c881cc7e-abb8-4bc4-b837-50a93ee00d40,2018-04-22 19:12:57,114977,TRUE,GB,55,wacks.co.uk,GB,Banbury
1433b95d-1ac8-46e4-9ddc-8f55540162c6,2018-04-22 20:14:00,1743411,TRUE,DE,33,posteo.de,DE,Deggendorf
339f0d11-8a78-4324-802e-730c42540fff,2018-04-22 20:40:35,1326039,TRUE,CH,31,gmail.com,CH,Genève
78da3489-be97-4fe6-8d62-1353599a1379,2018-04-22 22:10:54,4582550,TRUE,DE,28,gmail.com,DE,Ulm
c699780d-490d-4b7c-abe2-09205604e4f9,2018-04-23 6:47:55,1517641,TRUE,DE,52,gmx.com,DE,Wangen
b0370d95-f025-44f1-8c34-f152270bd328,2018-04-23 7:05:25,4558440,TRUE,DE,38,icloud.com,DE,Duisburg
27781ac7-81bc-411f-b844-d3d36e1047bf,2018-04-23 7:28:41,3643848,TRUE,DE,29,gmail.com,DE,Frankfurt am Main
c37abe33-0a6b-4280-9db6-5ff4bf8f20aa,2018-04-23 8:46:12,5167363,TRUE,GB,23,gmail.com,GB,St albans
4bafbbd5-5528-4c24-a986-2e52b5f78297,2018-04-23 9:27:41,2334911,TRUE,GB,36,gmail.com,GB,london
6c0312e0-8ad0-49d0-9738-1d3192292003,2018-04-23 10:11:28,1621587,TRUE,GB,30,gmail.com,GB,London
54296158-06a7-4819-ab0f-a1b45809eb58,2018-04-23 10:49:05,4715943,TRUE,GB,27,gmail.com,GB,London
c1173fb3-c094-4683-a7cc-3dc8429a0d8d,2018-04-23 11:44:21,3514381,TRUE,GB,62,gmail.com,GB,GLASGOW
82071390-11be-48f6-9c9c-b144c96e9758,2018-04-23 12:20:55,3075081,TRUE,CZ,37,hotmail.com,CZ,Prague
2fd23d5c-478f-4293-9217-b68c8b8112af,2018-04-23 12:43:06,5197140,TRUE,FR,40,paintbarforex.com,FR,Saint Thomas de Courcerier
9c3cae22-3cdc-4891-b405-ab26fac39c6d,2018-04-23 12:46:50,34828,TRUE,HU,41,freemail.hu,HU,Györ
2042ae17-afeb-4f59-bbab-434b6cd0dbcc,2018-04-23 12:51:58,1050745,TRUE,CH,43,gmail.com,CH,Baden
6cdc5f36-9d3d-45de-a42f-2ccafa1d72f1,2018-04-23 13:46:09,4974358,TRUE,IE,34,gmail.com,IE,Cork
1e22b7be-1bd2-40cf-99c0-dd6b07d6bde7,2018-04-23 14:58:52,46554,TRUE,GB,43,gmail.com,GB,bristol
49b0672a-c811-41b2-aa2e-8160bfd68e63,2018-04-23 16:05:50,4998745,TRUE,DE,68,gmx.de,DE,Nürnberg
751bdbd6-f610-4659-b5e9-7ac752f9e2f7,2018-04-23 16:37:58,236756,TRUE,NL,53,mac.com,GB,Strathpeffer
