id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category
196823,2018-04-20 9:10:17,6e0b9627-4d64-44cf-a133-41415f831713,MT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,1.55,EUR,1.55,EUR,0.0,BURGER KING - MIA,EatingPlacesRestaurants
196838,2018-04-20 9:13:15,d8697c9b-85a1-4f70-9ada-fb4c70d73164,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,21.98,GBP,21.98,GBP,0.04,SAINSBURYS SACAT 0523,GroceryStoresSupermarkets
196839,2018-04-20 9:14:39,dd310194-c33a-4a8d-b70b-33f8816aa0a9,DE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,2.68,EUR,2.68,EUR,0.01,Netto Marken-Discount,GroceryStoresSupermarkets
196849,2018-04-20 9:16:06,63f07569-e572-4cf2-9895-9b3460c2e6d0,IT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,-0.52,BNL ATM 10055890,ZMemberFinancialInstitut
196857,2018-04-20 9:18:42,d8697c9b-85a1-4f70-9ada-fb4c70d73164,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,29.5,GBP,29.5,GBP,0.06,SAINSBURYS PFS0577,ServiceStationsWithOrWithou
196867,2018-04-20 9:21:06,bcec3055-8ab6-47d1-af43-20a6979bda5e,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,33.8,EUR,33.8,EUR,0.07,SumUp  *Taxibetrieb Ch,Limousines
196889,2018-04-20 9:27:10,85517a0e-f1c0-4c0d-b379-1269e9259075,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.61,EUR,4.61,EUR,0.01,TESCO STORES 3521 SACA,GroceryStoresSupermarkets
196893,2018-04-20 9:28:59,07f5e673-c318-4afe-aca5-26369edc7937,DE,Inter,POS_PURCHASE,POS/ECOM,MANUAL,NONE,SUCCESS,EUR,12.56,EUR,12.56,EUR,0.03,Steigenberger Kanzlera,LodgingHotelsMotelsResorts
196894,2018-04-20 9:29:01,edda8f7e-473b-4acc-9034-a1099cf8693e,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,28.5,EUR,28.5,EUR,0.06,SETE TOUR EIFFE,GovernmentServicesNotElsewher
196896,2018-04-20 9:29:09,bee404b3-804a-4791-8c95-71ab06159567,CZ,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CZK,850.0,GBP,29.45,GBP,0.06,AR AUTO S.R.O.. STK,AutomobileAndTruckDealersSal
196916,2018-04-20 9:34:34,3ba100e6-7503-4b99-9b38-2901e82c1eb3,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,500.0,EUR,500.0,EUR,-1.1,IBERCAJA,ZMemberFinancialInstitut
196918,2018-04-20 9:34:43,0088f13d-31fd-45bf-99fe-f0179c4f9b05,DE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,-0.51,TORGAU  44,ZMemberFinancialInstitut
196922,2018-04-20 9:35:45,3ba100e6-7503-4b99-9b38-2901e82c1eb3,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,500.0,EUR,500.0,EUR,-1.1,IBERCAJA,ZMemberFinancialInstitut
196949,2018-04-20 9:42:05,4c029044-9688-4314-b121-4391a4f63d79,SE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SEK,68.0,GBP,5.76,GBP,0.01,Shell 7-11 61311 Kumla,ServiceStationsWithOrWithou
196973,2018-04-20 9:46:13,283d5197-f10e-428f-892f-cde481d7110e,FR,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,40.0,EUR,40.0,EUR,-0.55,PARIS GRANDES ECOLES,ZMemberFinancialInstitut
197001,2018-04-20 9:52:18,ff61723e-53ad-40bf-8e1d-d58d206397ce,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,73.24,EUR,73.24,EUR,0.15,SOJUDIS,VarietyStores
197005,2018-04-20 9:53:03,96d147b7-e4bb-46ab-84d5-659a4597bfe6,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,5.04,EUR,5.04,EUR,0.01,ICA AB/TATARI RIMI ISE,GroceryStoresSupermarkets
197007,2018-04-20 9:53:40,0158c080-93d3-4e59-bad3-8d68c1b15979,IL,Intra,POS_PURCHASE,POS/ECOM,MANUAL,NONE,SUCCESS,USD,159.0,USD,159.0,USD,2.61,YAIR ART GALERY,ArtDealersAndGalleries
197021,2018-04-20 9:56:44,4e722d62-9d73-44e3-ac86-87c842a9bf07,ZA,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,ZAR,79.23,GBP,4.7,GBP,0.05,Spar Table View Spar,GroceryStoresSupermarkets
197026,2018-04-20 9:58:23,70e22b98-ad9b-4ab5-9bc7-57e9cfc48b79,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,6.96,EUR,6.96,EUR,0.01,REWE Waldmann oHG,GroceryStoresSupermarkets
197030,2018-04-20 9:59:11,75e5548f-9eec-4ad8-b859-e518063da11a,FI,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,6.97,EUR,6.97,EUR,0.01,Lidl  Helsinki  Kamppi,GroceryStoresSupermarkets
197051,2018-04-20 10:02:43,f943dac4-6041-43d2-9f5f-96101573aa7c,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,15.52,GBP,15.52,GBP,0.03,Revolut*8057*,RFinancialInstitutionsMe
197064,2018-04-20 10:04:59,3187b4cc-9f56-475c-b5f1-1522fa22cb8d,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,13.99,GBP,13.99,GBP,0.03,WH SMITH,NewsDealersAndNewsstands
197066,2018-04-20 10:05:23,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,JPY,108.0,GBP,0.72,GBP,0.01,FAMILYMART,MiscellaneousFoodStoresConven
197067,2018-04-20 10:05:23,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,RO,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,RON,68.0,GBP,12.82,GBP,0.03,PARC RESTAURANT,EatingPlacesRestaurants
197069,2018-04-20 10:05:49,283d5197-f10e-428f-892f-cde481d7110e,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,15.0,EUR,15.0,EUR,0.03,EPML DE DAB AUT,GovernmentServicesNotElsewher
197075,2018-04-20 10:06:42,d4830abe-4dbf-4125-a91a-b926d18c6856,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,23.0,EUR,23.0,EUR,0.05,YE OLE BUTCHERY,GroceryStoresSupermarkets
197099,2018-04-20 10:10:06,318a640d-3cc7-44d8-82f1-85ed2abbedd5,GB,Domestic,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,70.0,GBP,70.0,GBP,-0.22,COOPERATIVE E8 3FT,ZMemberFinancialInstitut
197108,2018-04-20 10:11:37,381f59d1-4d4b-4e96-8eb2-116541800132,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,17.2,CHF,17.2,CHF,0.14,MANOR AG - 229,EatingPlacesRestaurants
197127,2018-04-20 10:15:17,ff61723e-53ad-40bf-8e1d-d58d206397ce,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,44.33,EUR,44.33,EUR,0.09,Action 4237,DiscountStores
197128,2018-04-20 10:15:30,7236a09f-1574-4e6e-9074-3ac062e59581,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,4.1,EUR,4.1,EUR,0.01,GATHER AND GATHER DUB1,EatingPlacesRestaurants
197142,2018-04-20 10:17:30,2865fe85-a4b8-4a42-893a-4fca4a04ccba,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,7.35,EUR,7.35,EUR,0.01,LA POSTE L061520 06  V,PostalServicesGovernmentOnly
197163,2018-04-20 10:21:06,12b17b98-e2c7-40d2-89bf-a2889b40662c,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,4.95,CHF,4.95,CHF,0.04,VOLG LADEN,GroceryStoresSupermarkets
197186,2018-04-20 10:24:37,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,JPY,570.0,GBP,3.79,GBP,0.04,ZENNSIYO- O-SORISENNYO,EatingPlacesRestaurants
197189,2018-04-20 10:25:02,3187b4cc-9f56-475c-b5f1-1522fa22cb8d,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.0,GBP,5.0,GBP,0.01,WH SMITH,NewsDealersAndNewsstands
197194,2018-04-20 10:25:38,f5fbcef1-900a-43d8-98d3-c29c9d1ff590,CZ,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CZK,100.0,GBP,3.47,GBP,0.01,RESTAURACE VEGALITE SL,EatingPlacesRestaurants
197208,2018-04-20 10:28:20,9df566f2-0d9b-46c1-a84f-547bd2e914fc,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,21.2,EUR,21.2,EUR,0.04,POPULAR,BarsCocktailLoungesDiscothe
197233,2018-04-20 10:32:41,d8b165f9-7d3a-4a89-ab1d-b44dfc720879,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,48.58,EUR,48.58,EUR,0.1,LIDL MALL-PALMA,GroceryStoresSupermarkets
197273,2018-04-20 10:38:47,fac66f97-a9bc-40d0-ac59-4195473c5aa7,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,12.06,GBP,12.06,GBP,0.02,ICELAND,GroceryStoresSupermarkets
197274,2018-04-20 10:38:47,7de29e55-175f-440c-b0d7-a4478260b1bc,KE,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,KES,2600.0,GBP,18.55,GBP,0.2,GOODIES LTD     725850,ArtistSupplyStoresCraftShop
197280,2018-04-20 10:39:29,b12e033a-c974-4b2b-8736-ee70504344d9,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,PLN,36.95,PLN,36.95,PLN,0.07,IKEA Retail Sp. z o,EatingPlacesRestaurants
197284,2018-04-20 10:40:01,d884a97c-5a75-4585-a3ca-199bdbe3b2dd,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,48.89,GBP,48.89,GBP,0.1,Freelancer Outsourcing,BusinessServicesNotElsewhere
197292,2018-04-20 10:41:46,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,RO,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,RON,600.0,GBP,113.13,GBP,-0.58,BRD,ZMemberFinancialInstitut
197303,2018-04-20 10:42:43,3722487d-c81e-49c1-9d7a-dbcf82514e69,PL,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,PLN,700.0,PLN,700.0,PLN,-2.92,LOTNISKO GEN WIKTORA T,ZMemberFinancialInstitut
197306,2018-04-20 10:43:45,4e227380-7ba4-44a4-848c-7a204e775fd8,AT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.4,EUR,10.4,EUR,0.02,MCDONALDS 207,EatingPlacesRestaurants
197311,2018-04-20 10:44:39,d3dd0799-2e78-4244-8bf1-700ad9027ba0,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,50.0,GBP,50.0,GBP,0.1,MONZO TOP UP,RFinancialInstitutionsMe
197315,2018-04-20 10:45:10,271f1d2d-6a6c-4508-8016-8bfa7725a32c,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,8.5,CHF,8.5,CHF,0.07,CERN RESTAURANT NO 2,EatingPlacesRestaurants
197317,2018-04-20 10:45:32,6de02dfe-8113-4392-8b76-eedddf375aca,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.95,GBP,7.95,GBP,0.02,AVO AVO,EatingPlacesRestaurants
197318,2018-04-20 10:45:40,4da514f5-5e3e-4366-84e2-ecb74a6739c7,CY,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,55.0,EUR,55.0,EUR,0.11,K&K VASILIKON WINERY L,PackageStoresBeerWineLiqu
197335,2018-04-20 10:47:32,1066f5b2-f358-40a3-b4a3-1b875a1a2388,SE,Inter,POS_PURCHASE,POS/ECOM,MANUAL,UNKNOWN,SUCCESS,SEK,150.0,GBP,12.7,GBP,0.03,ARLANDA EXPRESS,TransportationSuburbanAndLoca
197369,2018-04-20 10:54:12,3f27e995-6460-4976-8c40-df37846b353e,DK,Inter,POS_PURCHASE,POS/ECOM,STRIPE,NONE,SUCCESS,DKK,64.0,GBP,7.55,GBP,0.02,Clubtan Solcenter,BarberAndBeautyShops
197372,2018-04-20 10:54:42,59173dd5-f8d8-4234-affa-264dabe20a7c,GR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,9.5,EUR,9.5,EUR,0.02,CHALKIADAKIS AE,GroceryStoresSupermarkets
197373,2018-04-20 10:54:49,10e0755b-9e70-4cbc-8f95-b968bdabc2d0,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,33.45,CHF,33.45,CHF,0.27,COOP-2581 ZURICH SEEFE,GroceryStoresSupermarkets
197380,2018-04-20 10:57:01,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.36,EUR,4.36,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants
197390,2018-04-20 10:59:22,76fff536-7523-4d08-b778-ff6625c8b295,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,12.2,CHF,12.2,CHF,0.1,STEINER FLUGHAFEBECK A,Bakeries
197396,2018-04-20 10:59:51,d884a97c-5a75-4585-a3ca-199bdbe3b2dd,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,4.44,GBP,4.44,GBP,0.01,Freelancer Outsourcing,BusinessServicesNotElsewhere
197401,2018-04-20 11:00:22,a66ce473-47e7-42e9-8aa1-24247647156d,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,25.74,GBP,25.74,GBP,0.05,THE RANGE,DepartmentStores
197458,2018-04-20 11:09:18,7236a09f-1574-4e6e-9074-3ac062e59581,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,17.85,EUR,17.85,EUR,0.04,GATHER AND GATHER DUB1,EatingPlacesRestaurants
197479,2018-04-20 11:12:53,4126ae9a-58ee-4280-8eaf-322f72c4ea2d,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,50.03,GBP,50.03,GBP,0.1,RYANAIR,Ryanair
197486,2018-04-20 11:13:36,4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,SE,Inter,POS_PURCHASE,POS/ECOM,CHIP,NONE,SUCCESS,SEK,30.0,GBP,2.54,GBP,0.01,QPark Cale,AutomobileParkingLotsAndGara
197487,2018-04-20 11:13:46,381f59d1-4d4b-4e96-8eb2-116541800132,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,10.0,CHF,10.0,CHF,0.08,LANDESMUSEUM ZURICH- S,TheatricalProducersExceptMot
197500,2018-04-20 11:15:09,d8a2b2a7-60ca-404c-adc6-f4784a07a73e,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,5.33,EUR,5.33,EUR,0.01,FOUCHEREAU,GroceryStoresSupermarkets
197519,2018-04-20 11:18:08,7f7060e3-4f3c-4e55-9a5d-1fec52771e4a,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,18.3,EUR,18.3,EUR,0.04,EUROSPAR PD MONTE CENG,GroceryStoresSupermarkets
197524,2018-04-20 11:18:42,b3abaf11-1854-4770-bfda-9cd016e162fc,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,EUR,79.89,EUR,79.89,EUR,0.16,Amazon *Mktplce EU-ES,RMiscellaneousAndSpecial
197534,2018-04-20 11:20:19,187f9657-a406-4408-b5bc-6e7825b03116,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.5,EUR,7.5,EUR,0.02,CAFETERIA - LA COVATIL,GovernmentServicesNotElsewher
197536,2018-04-20 11:20:40,d502de90-570a-42ff-8b4a-e5945c1909d0,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,1255.0,GBP,3.57,GBP,0.01,E'LELMISZER,MiscellaneousFoodStoresConven
197553,2018-04-20 11:23:01,bfaf1d83-e471-463d-b794-a6cd04b380d3,FR,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,20.0,EUR,20.0,EUR,0.04,SODEXO WEB,FastFoodRestaurants
197560,2018-04-20 11:24:19,f943dac4-6041-43d2-9f5f-96101573aa7c,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,1.0,GBP,1.0,GBP,0.0,LONDON OVERGROUND SST,PassengerRailways
197576,2018-04-20 11:27:09,7236a09f-1574-4e6e-9074-3ac062e59581,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,4.5,EUR,4.5,EUR,0.01,GATHER AND GATHER DUB1,EatingPlacesRestaurants
197586,2018-04-20 11:28:14,a66ce473-47e7-42e9-8aa1-24247647156d,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.75,GBP,7.75,GBP,0.02,HOBBY CRAFT LTD,ArtistSupplyStoresCraftShop
197630,2018-04-20 11:34:53,7be8f6af-0722-4476-af8b-b6c19cc2c607,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,19.99,EUR,19.99,EUR,0.04,mister*lady,FamilyClothingStores
197637,2018-04-20 11:36:41,69314efd-2369-4f27-8218-f2542e791bfd,BG,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,BGN,114.46,GBP,51.27,GBP,0.1,EKO,ServiceStationsWithOrWithou
197660,2018-04-20 11:41:35,283d5197-f10e-428f-892f-cde481d7110e,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,2.4,EUR,2.4,EUR,0.0,RMN LIBR LOUVRE  75 PA,GovernmentServicesNotElsewher
197688,2018-04-20 11:45:50,ded963fd-7295-4ea1-9a01-779bfd247815,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,42.0,EUR,42.0,EUR,0.08,GNV,TravelAgenciesAndTourOperato
197695,2018-04-20 11:47:19,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,1590.0,GBP,4.52,GBP,0.01,DEAR BUDAPEST,EatingPlacesRestaurants
197697,2018-04-20 11:47:22,fac66f97-a9bc-40d0-ac59-4195473c5aa7,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,HUF,199.0,GBP,0.56,GBP,0.0,GOOGLE *Google Play Ap,ComputerSoftwareStores
197708,2018-04-20 11:49:22,10e0755b-9e70-4cbc-8f95-b968bdabc2d0,CH,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,CHF,2.0,CHF,2.0,CHF,0.02,PARKHAUS 2,AutomobileParkingLotsAndGara
197738,2018-04-20 11:54:31,cfbcae07-55ae-465e-a976-4f9d8bdcc3ef,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,1.0,GBP,1.0,GBP,0.0,LEICESTER CITY COUNCIL,GovernmentServicesNotElsewher
197768,2018-04-20 11:59:54,2fff7316-ff85-461f-ab98-645348c7abbf,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,3.0,EUR,3.0,EUR,0.01,UTILE,GroceryStoresSupermarkets
197771,2018-04-20 12:00:30,b1fb0a86-51ab-460f-bfac-4236c5517fd1,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,11.99,GBP,11.99,GBP,0.02,FW EVANS CYCLES,BicycleShopsSalesAndService
197777,2018-04-20 12:01:49,d3b5bfb6-e450-4051-8a33-5725364fe57f,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,13.0,EUR,13.0,EUR,0.03,GOLF SPOT,EatingPlacesRestaurants
197780,2018-04-20 12:01:59,ef96da01-e506-41cc-9f30-b81b856d0501,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,6.37,EUR,6.37,EUR,0.01,CRV*NISA SUPERMARKET,ProfessionalServicesNotElsewh
197781,2018-04-20 12:01:59,5361396a-8b5b-4b2f-b819-a7308a5c6491,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,316.06,USD,316.06,USD,5.06,VIATOR/TRIPADVISOR,TravelAgenciesAndTourOperato
197799,2018-04-20 12:06:02,66365ab4-7d53-406f-9237-33d59b2b62b2,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,6.5,EUR,6.5,EUR,0.01,BURGOPLATEIA.LDA,EatingPlacesRestaurants
197801,2018-04-20 12:06:19,630dca36-0557-4e8e-bb0c-96fdd8191a5b,IN,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,INR,99.0,GBP,1.07,GBP,0.02,AMAZON PAY INDIA PRIVA,MiscellaneousGeneralMerchandis
197811,2018-04-20 12:08:28,2c016bf2-3724-4641-b5e6-d31c356af1f7,ZA,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,ZAR,162.18,GBP,9.63,GBP,0.11,FOOD LOVERS MARKET STE,GroceryStoresSupermarkets
197825,2018-04-20 12:10:51,12f04e17-a43f-4160-98a0-3ac8043a7072,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,266.94,EUR,266.94,EUR,0.53,AKI CASCAIS,MiscellaneousHouseFurnishingS
197862,2018-04-20 12:17:38,f4e4a20e-8d69-4e38-86a4-c2c8a37ef0fc,SG,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SGD,14.2,GBP,7.73,GBP,0.09,7-ELEVEN-TANGLIN MALL,MiscellaneousFoodStoresConven
197881,2018-04-20 12:21:06,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,2404.0,GBP,6.83,GBP,0.01,CBA PRI'MA FERENCIEK T,GroceryStoresSupermarkets
197886,2018-04-20 12:21:51,e6b6d667-e61e-4b55-8e51-86446a65ed70,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.95,GBP,5.95,GBP,0.01,BANH MI BAY,EatingPlacesRestaurants
197889,2018-04-20 12:22:13,7bab70c6-42f1-4991-9183-e7e4540815aa,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,300.0,GBP,300.0,GBP,0.6,Revolut*4422*,RFinancialInstitutionsMe
197931,2018-04-20 12:30:13,aeb285c6-d4e1-4fdb-bf3e-f84d3db4659a,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,23.8,EUR,23.8,EUR,0.05,FOSTERS HOLLYWOOD JARD,EatingPlacesRestaurants
197944,2018-04-20 12:32:50,318a640d-3cc7-44d8-82f1-85ed2abbedd5,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,11.69,GBP,11.69,GBP,0.02,STAR FOOD CENTRE,GroceryStoresSupermarkets
197953,2018-04-20 12:34:24,318a640d-3cc7-44d8-82f1-85ed2abbedd5,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,GBP,6.25,GBP,6.25,GBP,0.01,IZ *Charles Artisan Br,EatingPlacesRestaurants
197960,2018-04-20 12:36:38,e6b6d667-e61e-4b55-8e51-86446a65ed70,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,4.38,GBP,4.38,GBP,0.01,WAITROSE LTD,GroceryStoresSupermarkets
197965,2018-04-20 12:37:37,b634ae20-a2ce-4a27-9a66-73729e7d8f50,CY,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,40.0,EUR,40.0,EUR,-0.55,189 Chr Hadjipavlou,ZMemberFinancialInstitut
197974,2018-04-20 12:40:45,d36961df-22bf-4cd1-a71d-17f3dd2c38be,SK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.51,EUR,7.51,EUR,0.02,TESCO STORES SK . A.S.,GroceryStoresSupermarkets
197983,2018-04-20 12:42:30,3f27e995-6460-4976-8c40-df37846b353e,DK,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,77.15,GBP,9.1,GBP,0.02,Fakta  485,GroceryStoresSupermarkets
197986,2018-04-20 12:43:10,edda8f7e-473b-4acc-9034-a1099cf8693e,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,31.4,EUR,31.4,EUR,0.06,BISTROT DE LA T,EatingPlacesRestaurants
197998,2018-04-20 12:45:25,07f5e673-c318-4afe-aca5-26369edc7937,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,14.0,EUR,14.0,EUR,0.03,Berliner Dom,AttorneysLegalServices
198030,2018-04-20 12:54:00,7b018270-2bcb-41c2-a951-573dccd866f2,PL,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,PLN,200.0,PLN,200.0,PLN,-2.32,02906 1045W2050C,ZMemberFinancialInstitut
