id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category,conversion_revenue_gbp,total_revenue_gbp,total_cost_gbp,profit_gbp
190243,2018-04-18 17:05:07,2865fe85-a4b8-4a42-893a-4fca4a04ccba,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,15.94,EUR,15.94,EUR,0.03,CARREFOURMARKET,GroceryStoresSupermarkets,0.0,0.0263853,0.055794183179999984,-0.029408883179999984
190249,2018-04-18 17:06:14,1d68cca4-5b9c-4acb-9068-0852d0778831,CH,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,CHF,19.4,CHF,19.4,CHF,0.16,VOLG LADEN,MiscellaneousFoodStoresConven,0.0,0.1211216,0.055594201799999965,0.06552739820000003
190270,2018-04-18 17:09:34,3f80395e-bfbd-480d-a701-418e58471c45,CA,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,CAD,13.99,GBP,7.83,GBP,0.13,Amazon *Marketplce CA,ComputerNetworkInformationSer,-0.21422201999999935,-0.08422201999999934,0.049344722475000005,-0.13356674247499933
190271,2018-04-18 17:09:39,5be3c6ef-b91a-441f-abd5-5cdebc4e1eeb,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,-0.52,LA CAIXA    8540,ZMemberFinancialInstitut,0.0,-0.4573452,0.30098574,-0.75833094
190272,2018-04-18 17:09:48,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,PIN,SUCCESS,USD,5.89,USD,5.89,USD,0.06,GIFTSHOPWESTININ,CardGiftNoveltyAndSouveni,0.0,0.04470702,0.0539140760875,-0.009207056087499998
190274,2018-04-18 17:09:58,162987a0-808f-4ece-ac3b-4f1ac8cfc1e8,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,26.11,EUR,26.11,EUR,0.05,SUPER MARCHE PA,GroceryStoresSupermarkets,0.0,0.0439755,0.05311079817000003,-0.009135298170000028
190282,2018-04-18 17:10:37,2ef437f7-2302-4e7d-9b92-3562c8b4b646,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,5.8,EUR,5.8,EUR,0.01,RELAY 350249SC,BookStores,0.0,0.0087951,0.0584696526,-0.0496745526
190359,2018-04-18 17:25:50,e96e21b7-c41b-408b-a1ad-a868ba6d7bd1,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,235.52,USD,235.52,USD,3.77,TOOLUP.COM,ConstructionMaterialsNotElsew,0.0,2.80909109,-0.15996244480000002,2.9690535348
190383,2018-04-18 17:31:47,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,1693.0,GBP,4.78,GBP,0.01,CBA PRI'MA FERENCIEK T,GroceryStoresSupermarkets,0.12255700000000047,0.13255700000000048,0.0586027671,0.07395423290000047
190395,2018-04-18 17:34:49,fc0a3498-837c-4941-baec-0bbf7ef246da,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,15.0,EUR,15.0,EUR,0.03,INTERBARQUINHA SUPER,ServiceStationsWithOrWithou,0.0,0.0263853,0.05604220500000001,-0.02965690500000001
190403,2018-04-18 17:37:01,e5352dd4-507f-4546-8f5d-3ddcc9bbe6ab,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,4.5,GBP,4.5,GBP,0.01,TENNESSEE FRIED CHICKE,FastFoodRestaurants,0.0,0.01,0.0504,-0.0404
190427,2018-04-18 17:44:10,5ed88a59-183d-4235-8f85-29ca23a147d7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,2.9,GBP,2.9,GBP,0.01,TESCO STORES 2249,GroceryStoresSupermarkets,0.0,0.01,0.0536,-0.0436
190473,2018-04-18 17:52:39,b86d5256-ecb5-4a12-8067-af6a0df6796a,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,8.4,EUR,8.4,EUR,0.02,MCDONALDS RESTAURANT,FastFoodRestaurants,0.0,0.0175902,0.0577836348,-0.0401934348
190485,2018-04-18 17:55:23,ab051d9e-e995-499c-88b0-b0a5f161137b,RS,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,RSD,990.0,GBP,7.32,GBP,0.08,DELICE DOO BEOGRAD,PackageStoresBeerWineLiqu,-0.034709999999999575,0.04529000000000043,0.0502066125,-0.00491661249999957
190489,2018-04-18 17:56:30,37bba6ea-0b31-4aad-b471-205c601d85e3,RO,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,RON,67.55,GBP,12.67,GBP,0.03,KAUFLAND RO 4000,GroceryStoresSupermarkets,-0.04662524999999995,-0.016625249999999953,0.056185012425000014,-0.07281026242499997
190514,2018-04-18 18:00:06,5ed88a59-183d-4235-8f85-29ca23a147d7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,2.38,GBP,2.38,GBP,0.0,ONE STOP FOOD & WINE,GroceryStoresSupermarkets,0.0,0.0,0.05464,-0.05464
190544,2018-04-18 18:06:30,2dc108d5-7d08-4ee7-900f-c44039da3559,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,6.95,GBP,6.95,GBP,0.01,LEON PANCRAS SQUARE,EatingPlacesRestaurants,0.0,0.01,0.0455,-0.0355
190593,2018-04-18 18:17:28,3bd73743-984c-4a11-9e23-eeeb0f227059,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,37.1,EUR,37.1,EUR,0.07,COURTILLES DU L,CampgroundsAndTrailerParks,0.0,0.06156570000000001,0.05021105370000001,0.0113546463
190595,2018-04-18 18:18:05,1c3926a1-5615-4197-a8a8-f19df76d3861,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,50.0,GBP,50.0,GBP,0.1,SAINSBURYS PFS0184,ServiceStationsWithOrWithou,0.0,0.1,-0.040600000000000004,0.1406
190602,2018-04-18 18:19:43,2492e79e-6013-4910-8b56-e341240866a9,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.7,GBP,5.7,GBP,0.01,MARKS&SPENCER PLC SF,GroceryStoresSupermarkets,0.0,0.01,0.048,-0.038
190612,2018-04-18 18:22:15,ab3e969b-0671-4315-9995-1216c069a059,IT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,200.0,EUR,200.0,EUR,-0.74,UNIPOL BANCA SPA,ZMemberFinancialInstitut,0.0,-0.6508374,2.4698574000000004,-3.1206948000000003
190613,2018-04-18 18:22:24,36657850-970c-4418-b4a9-f674c1cdc874,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,55.61,GBP,55.61,GBP,0.11,MALTHURST PETROLEUM LI,ServiceStationsWithOrWithou,0.0,0.11,-0.05182,0.16182
190635,2018-04-18 18:25:28,63f07569-e572-4cf2-9895-9b3460c2e6d0,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.31,EUR,4.31,EUR,0.01,CARREFOUR MARKET T,GroceryStoresSupermarkets,0.0,0.0087951,0.058862793569999995,-0.050067693569999995
190641,2018-04-18 18:26:30,5f902aaf-d2fe-4563-9c64-521f8347ff06,NL,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,6.3,EUR,6.3,EUR,0.01,OERKNAL CAFE,EatingPlacesRestaurants,0.0,0.0087951,0.0583377261,-0.0495426261
190645,2018-04-18 18:27:02,1a04a744-0132-4d9e-9a8d-fdd0cbaffb04,DK,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,258.0,GBP,30.21,GBP,0.06,SLIDERS APS,EatingPlacesRestaurants,-0.2515439999999991,-0.1915439999999991,0.050861536799999996,-0.2424055367999991
190671,2018-04-18 18:31:18,d98d051d-52bb-451e-a9b7-7478c6b7f7f1,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,GBP,89.44,GBP,89.44,GBP,0.18,Amazon UK Marketplace,BookStores,0.0,0.18,-0.0524,0.2324
190692,2018-04-18 18:34:55,ab051d9e-e995-499c-88b0-b0a5f161137b,RS,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,RSD,3000.0,GBP,22.18,GBP,-0.87,TELENOR BANKA,ZMemberFinancialInstitut,-0.10699999999999932,-0.9769999999999993,0.10508835,-1.0820883499999994
190693,2018-04-18 18:35:07,10e0755b-9e70-4cbc-8f95-b968bdabc2d0,CH,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,CHF,200.0,CHF,200.0,CHF,-0.9,CS ZH_SEEFELD_1,ZMemberFinancialInstitut,0.0,-0.6813089999999999,2.1342073999999998,-2.8155164
190705,2018-04-18 18:40:16,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,MXN,355.3,GBP,13.95,GBP,0.15,PESCADERIA NAPOLES 1,EatingPlacesRestaurants,0.9207936999999973,1.0707936999999972,0.04311349212500001,1.0276802078749971
190729,2018-04-18 18:45:52,85517a0e-f1c0-4c0d-b379-1269e9259075,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,2.96,EUR,2.96,EUR,0.01,TESCO STORES 3521 SACA,GroceryStoresSupermarkets,0.0,0.0087951,0.05921899511999999,-0.05042389511999999
190756,2018-04-18 18:52:38,19641ab1-8402-421f-b8d0-76751b133f3a,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,117.84,GBP,117.84,GBP,0.24,EASYJET,MigratedMcc,0.0,0.24,-0.17628,0.41628
190784,2018-04-18 19:00:35,3f80395e-bfbd-480d-a701-418e58471c45,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,4.49,GBP,4.49,GBP,0.01,PAYPAL *MOBILEEXTRA,CameraAndPhotographicSupplyS,0.0,0.01,0.05042,-0.04042
190805,2018-04-18 19:07:29,4709ac6e-87c9-4636-b0fd-c131c23f8b8e,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,1.0,GBP,1.0,GBP,0.0,BRADBURY STORES LIMITE,MiscellaneousFoodStoresConven,0.0,0.0,0.0574,-0.0574
190810,2018-04-18 19:08:03,241d0a92-8c56-47f9-96a0-3bbcd7c9c931,CZ,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CZK,16.9,GBP,0.58,GBP,0.0,Tesco Olomouc C4,GroceryStoresSupermarkets,0.002628399999999975,0.002628399999999975,0.05982678852000001,-0.05719838852000003
190817,2018-04-18 19:08:38,c4e148d5-36b0-4244-b772-e8452deed6d7,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,12.25,EUR,12.25,EUR,0.02,THE BLACK SHEEP,BarsCocktailLoungesDiscothe,0.0,0.0175902,0.056767800749999986,-0.039177600749999986
190838,2018-04-18 19:15:24,7236a09f-1574-4e6e-9074-3ac062e59581,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,1.5,EUR,1.5,EUR,0.0,Ireland Vending,MiscellaneousFoodStoresConven,0.0,0.0,0.0596042205,-0.0596042205
190840,2018-04-18 19:16:33,e6b6d667-e61e-4b55-8e51-86446a65ed70,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,8.0,GBP,8.0,GBP,0.02,WAITROSE LTD,GroceryStoresSupermarkets,0.0,0.02,0.0434,-0.0234
190845,2018-04-18 19:17:53,3187b4cc-9f56-475c-b5f1-1522fa22cb8d,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,4.55,GBP,4.55,GBP,0.01,GEORGE & VULTURE LTD,BarsCocktailLoungesDiscothe,0.0,0.01,0.0503,-0.040299999999999996
190857,2018-04-18 19:20:24,adb3c184-33e3-4a47-8493-78cc117a9c85,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,15.0,USD,15.0,USD,0.24,PAYMENT TO ZIDISHA INC,OrganizationsCharitableAndSo,0.0,0.17882808,0.04542905625000001,0.13339902374999998
190880,2018-04-18 19:27:46,ab051d9e-e995-499c-88b0-b0a5f161137b,RS,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,RSD,1685.44,GBP,12.46,GBP,0.14,DOMACA TRGOVINA-ILIJ,MiscellaneousFoodStoresConven,-0.061133759999998816,0.0788662400000012,0.0437485828,0.0351176572000012
190882,2018-04-18 19:27:58,9df566f2-0d9b-46c1-a84f-547bd2e914fc,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,62.0,EUR,62.0,EUR,0.12,www.osta.ee,DepartmentStores,0.0,0.1055412,0.043641114000000036,0.061900085999999965
190888,2018-04-18 19:30:05,3cc4930c-ef99-45ac-848c-93814ae9bca2,SK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,5.27,EUR,5.27,EUR,0.01,SLOVNAFT A S,ServiceStationsWithOrWithou,0.0,0.0087951,0.05860949468999999,-0.04981439468999999
190898,2018-04-18 19:31:52,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,MXN,155.0,GBP,6.08,GBP,0.07,7 ELEVEN INSURGENTES S,MiscellaneousFoodStoresConven,0.3959950000000001,0.4659950000000001,0.052294993750000004,0.4137000062500001
190903,2018-04-18 19:34:42,20019174-d08e-4b16-a9eb-bf800ab0f1c6,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,12.47,GBP,12.47,GBP,0.02,CHICKEN SHOP-KENTISH T,EatingPlacesRestaurants,0.0,0.02,0.034460000000000005,-0.014460000000000004
190933,2018-04-18 19:42:33,655115d1-9e8c-4e44-b792-2e25d386c15b,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,3.1,EUR,3.1,EUR,0.01,HIGHLANDER SOTI PUBI,BarsCocktailLoungesDiscothe,0.0,0.0087951,0.05918205569999999,-0.05038695569999999
190953,2018-04-18 19:48:54,f7334744-4b28-49a5-bc85-4cad290c20a6,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,18.3,GBP,18.3,GBP,0.04,SHORYU SHOREDITCH,EatingPlacesRestaurants,0.0,0.04,0.0228,0.0172
190962,2018-04-18 19:50:19,2c016bf2-3724-4641-b5e6-d31c356af1f7,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,ZAR,33.0,GBP,1.94,GBP,0.0,UBER TRIP WQ3ZX HELP.U,Limousines,0.05513899999999983,0.05513899999999983,0.059434541699999996,-0.004295541700000169
190963,2018-04-18 19:50:23,ed39695c-a026-42ce-865d-8062a56ec18b,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,11.52,GBP,11.52,GBP,0.02,TESCO STORES 5508,GroceryStoresSupermarkets,0.0,0.02,0.03636,-0.016360000000000003
190969,2018-04-18 19:51:50,3f80395e-bfbd-480d-a701-418e58471c45,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,GBP,2.99,GBP,2.99,GBP,0.01,Amazon UK Marketplace,BookStores,0.0,0.01,0.055662500000000004,-0.0456625
190976,2018-04-18 19:53:24,13d4c97f-0818-4ec5-9802-84a9f1f5ba43,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.5,GBP,5.5,GBP,0.01,THE BEST KEBAB,EatingPlacesRestaurants,0.0,0.01,0.0484,-0.0384
190982,2018-04-18 19:56:02,6ad83c39-325f-4702-9275-b1583058fc97,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,1500.0,GBP,4.23,GBP,0.01,TRANZIT ART CAFE,EatingPlacesRestaurants,0.10350000000000037,0.11350000000000036,0.05876204999999999,0.054737950000000375
190998,2018-04-18 19:59:31,d8a2b2a7-60ca-404c-adc6-f4784a07a73e,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,30.0,EUR,30.0,EUR,0.06,TONTONS DU 8EME,EatingPlacesRestaurants,0.0,0.0527706,0.05208440999999997,0.0006861900000000309
191048,2018-04-18 20:19:49,655115d1-9e8c-4e44-b792-2e25d386c15b,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.25,EUR,4.25,EUR,0.01,HIGHLANDER SOTI PUBI,BarsCocktailLoungesDiscothe,0.0,0.0087951,0.05887862475,-0.05008352475
191059,2018-04-18 20:22:39,d98d051d-52bb-451e-a9b7-7478c6b7f7f1,GB,Domestic,POS_PURCHASE,POS/ECOM,MANUAL,UNKNOWN,SUCCESS,GBP,2.01,GBP,2.01,GBP,0.0,NOW TV,CableSatelliteAndOtherPay,0.0,0.0,0.05538,-0.05538
191101,2018-04-18 20:39:12,e96e21b7-c41b-408b-a1ad-a868ba6d7bd1,CA,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,CAD,30.0,GBP,16.78,GBP,0.27,Amazon.ca,ComputerNetworkInformationSer,-0.4699399999999976,-0.19993999999999756,0.037837575,-0.23777757499999758
191107,2018-04-18 20:40:07,817c9922-1028-469d-9082-0df5ebd410f5,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,38.5,EUR,38.5,EUR,0.08,OFF PARIS SEINE,LodgingHotelsMotelsResorts,0.0,0.0703608,0.049841659500000024,0.020519140499999977
191116,2018-04-18 20:42:33,59173dd5-f8d8-4234-affa-264dabe20a7c,GR,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,-0.52,Elef.Vanizelou8 Pl.Lin,ZMemberFinancialInstitut,0.0,-0.4573452,0.30098574,-0.75833094
191126,2018-04-18 20:45:40,f943dac4-6041-43d2-9f5f-96101573aa7c,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,5.0,GBP,5.0,GBP,0.01,LONDON TRANSPORT,PassengerRailways,0.0,0.01,0.0494,-0.0394
191162,2018-04-18 21:01:13,8b0c3bc8-8080-40bf-b80d-a8ea6faf32e2,US,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,USD,503.0,USD,503.0,USD,-0.75,10550 NE 8TH ST,ZMemberFinancialInstitut,0.0,-0.55883775,0.8277273945500001,-1.38656514455
191203,2018-04-18 21:19:39,ef96da01-e506-41cc-9f30-b81b856d0501,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,14.0,GBP,14.0,GBP,0.03,THE SUN,BarsCocktailLoungesDiscothe,0.0,0.03,0.0314,-0.0013999999999999985
191214,2018-04-18 21:25:34,c2b7c232-e0ae-446f-b2e8-9afbcf6f4d28,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,8.8,GBP,8.8,GBP,0.02,Northern Rail,PassengerRailways,0.0,0.02,0.041800000000000004,-0.021800000000000003
191270,2018-04-18 21:56:54,8b0c3bc8-8080-40bf-b80d-a8ea6faf32e2,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,79.97,USD,79.97,USD,1.28,VIT*VITAMIN SHOPPE.COM,RMiscellaneousAndSpecial,0.0,0.95374976,-0.015083758112499998,0.9688335181125
191285,2018-04-18 22:06:48,3816f497-1795-4024-8589-cbd80c8c72b3,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,21.0,USD,21.0,USD,0.23,MGM GRD CASTING CALL B,BarsCocktailLoungesDiscothe,0.0,0.17137691000000002,0.039840678750000004,0.13153623125000002
191291,2018-04-18 22:10:01,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,6.41,USD,6.41,USD,0.1,LYFT   *TEMP AUTH,Limousines,0.0,0.0745117,0.0534297500375,0.0210819499625
191318,2018-04-18 22:25:33,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,PIN,SUCCESS,USD,11.58,USD,11.58,USD,0.13,THE WINE MARKET,BarsCocktailLoungesDiscothe,0.0,0.09686521000000001,0.04861443142499999,0.048250778575000014
191356,2018-04-18 22:50:44,3e99498e-2371-4520-8565-d5015afdc399,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,52.72,EUR,52.72,EUR,0.11,MYPROTEIN.COM,MiscellaneousGeneralMerchandis,0.0,0.0967461,-0.03333553440000001,0.1300816344
191393,2018-04-18 23:21:55,7bab70c6-42f1-4991-9183-e7e4540815aa,SE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,161.0,EUR,161.0,EUR,0.32,Zinzino Nordic,HouseholdApplianceStores,0.0,0.2814432,0.017519667000000183,0.2639235329999998
191394,2018-04-18 23:22:31,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,MXN,70.4,GBP,2.76,GBP,0.04,REST COSTENITO AV PATR,EatingPlacesRestaurants,0.17836159999999923,0.21836159999999924,0.056172952,0.16218864799999924
191395,2018-04-18 23:24:17,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,PIN,SUCCESS,USD,32.8,USD,32.8,USD,0.36,THE WINE MARKET,BarsCocktailLoungesDiscothe,0.0,0.26824212000000003,0.028850203000000005,0.239391917
191422,2018-04-18 23:51:30,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,MXN,188.1,GBP,7.38,GBP,0.08,ALBOA PATRIOTISMO,BowlingAlleys,0.4821849,0.5621849,0.050777731124999996,0.511407168875
191440,2018-04-19 0:15:15,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,JPY,10000.0,GBP,65.87,GBP,-0.61,SEVEN BANK,ZMemberFinancialInstitut,-2.2099999999999937,-2.8199999999999936,0.198964,-3.0189639999999938
191443,2018-04-19 0:20:38,495eb303-27cd-4866-92b3-60b5c4a6fdcc,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,92.47,USD,92.47,USD,1.02,MARSHALLS #0026,FamilyClothingStores,0.0,0.76001934,-0.02672621123749999,0.7867455512375
191446,2018-04-19 0:27:11,64afb8ca-29e7-4be6-9ed4-145701e46f32,CA,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CAD,19.37,GBP,10.91,GBP,0.12,FATBURGER,EatingPlacesRestaurants,-0.2277112600000013,-0.10771126000000131,0.045477860925,-0.1531891209250013
191450,2018-04-19 0:29:57,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,JPY,150.0,GBP,1.0,GBP,0.01,LAWSON,MiscellaneousFoodStoresConven,-0.021199999999999886,-0.011199999999999885,0.0581235,-0.06932349999999989
191460,2018-04-19 0:43:47,9f06b5e6-fef0-490b-9e12-0b9d02631dbd,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,24.26,GBP,13.35,GBP,0.15,GM CABS PTY LTD,Limousines,-0.40612354000000117,-0.25612354000000115,0.042204845575000004,-0.29832838557500113
191475,2018-04-19 0:56:02,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,MXN,369.6,GBP,14.51,GBP,0.16,ALBOA PATRIOTISMO,BowlingAlleys,0.9563983999999977,1.1163983999999976,0.042457998000000004,1.0739404019999976
191499,2018-04-19 1:15:48,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,PIN,SUCCESS,USD,48.0,USD,48.0,USD,0.53,SIAM SQUARE REST,EatingPlacesRestaurants,0.0,0.39491201000000004,0.014692979999999994,0.38021903
191532,2018-04-19 1:46:51,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,USD,8.0,USD,8.0,USD,0.09,SQ *SQUARE CAT VINYL,BooksPeriodicalsAndNewspaper,0.0,0.06706053000000001,0.05194883,0.015111700000000006
191572,2018-04-19 2:23:36,9f06b5e6-fef0-490b-9e12-0b9d02631dbd,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,12.5,GBP,6.85,GBP,0.08,ALH GROUP 8570 HARLEQU,LodgingHotelsMotelsResorts,-0.2378625000000003,-0.1578625000000003,0.050540171875,-0.20840267187500028
191593,2018-04-19 2:54:25,e282aee7-261c-452b-8c96-256b078385b0,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,13.75,USD,13.75,USD,0.15,SAFEWAY  STORE  1447,GroceryStoresSupermarkets,0.0,0.11176755000000001,0.046593301562499995,0.06517424843750001
191620,2018-04-19 3:43:34,63221deb-6e47-49b8-834f-73bd5b20652d,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,PIN,SUCCESS,USD,12.5,USD,12.5,USD,0.14,BRASS RING,BarsCocktailLoungesDiscothe,0.0,0.10431638000000001,0.047757546875,0.05655883312500001
191624,2018-04-19 3:51:51,de218bfa-de1b-40ec-8343-57a01dc5484c,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,1.0,EUR,1.0,EUR,0.0,SPARTA SPORDIK.PARNU M,AthleticFieldsCommercialSpor,0.0,0.0,0.059736147,-0.059736147
191626,2018-04-19 3:54:03,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,MXN,530.74,GBP,20.78,GBP,-0.53,REFORMA RIO NILO 2,ZMemberFinancialInstitut,1.3172334600000006,0.7872334600000006,0.099298671407,0.6879347885930006
191654,2018-04-19 4:35:20,79209fbf-2d60-484c-ae09-4622b968c62d,NZ,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,NZD,19.22,GBP,9.96,GBP,0.11,NEW WORLD WELLINGTON C,GroceryStoresSupermarkets,-0.12281199999999792,-0.012811999999997922,0.04679648500000001,-0.059608484999997935
